"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"010a336bedc1022846f3498693cd6b5218a05b4c","@","@","Pyramid Magic Special","@","","","1991","Sega","jp","","[Sega Game Toshokan]","","","","","","",""
"@",,"011dd3623dc7161fe1a1cec827c64f0e31eb05cc","@","@","Shinobi III: Return of the Ninja Master","@","","","1993/09","Sega","us","a","a 1","","","pt","","","",""
"@",,"01411a51e243e446edc0777713054b927e414b2c","@","@","Valis: The Fantasm Soldier","@","","","1991/12","Renovation","us","","","","","","","","","2"
"@",,"0142ac143a679fd27d5836c9ed4646874cfef409","@","@","Wonder Boy V: Monster World III","@","","Language en","1991/10/25","Sega","jp","b","b 2","","","","","","",""
"@",,"014d412502d859cb3cf19e8ddf63184cdd3bdb75","@","@","Wardner no Mori Special","@","","","1991/04/26","Visco","jp","","","","","","","","","1"
"@",,"01591ae041031a4820caeb0bfcb1772e8b633352","@","@","Shadowrun","@","","Language proto","1994/01/05","Sega","@","","","","","","","","",""
"@",,"015a952986fc5683c58c024150d3a2afba838963","@","@","Toxic Crusaders","@","","","1992/12","Sega","us","b","b 2","","","","","","",""
"@",,"0163b6cd6397ab4c1016f9fcf4f2e6d2bca8454f","@","@","Bible Adventures","@","","","1995/06/30","Wisdom Tree","us","","","","","","1","","",""
"@",,"01798623fb1c6b00987a4863372e73253b0e5e84","@","@","Alisia Dragoon","@","","","1992/02","Game Arts","us","","","","","","","","","3"
"@",,"017df2039eb605333229675025c439573defd3e8","@","@","Mortal Kombat II","@","","","1994/09/09","Acclaim","@","","","","","","","","","6"
"@",,"01875bb6484d44a844f3d3e1ae141864664b73b8","@","@","Taz-Mania","@","","","1992/07","Sega","@","","","","","","","","",""
"@",,"018e28628998d78c3346ed3a3032b0a297ca290a","@","@","Duel, The: Test Drive II","@","","","1992/03","Ballistic","eu,us","","","","","ru MagicGame","","","",""
"@",,"0196055833c49dae879efa2cb690555ab9c3b3ea","@","@","Mr. Nutz","@","","","1994/11","Ocean","eu","","","","","","","","","5"
"@",,"0197df59951085dc7078c4ec66c75be84566530a","@","@","Super Real Basketball","@","","","1991/03","Sega","eu","","","","","","","","",""
"@",,"019f5eeba6a88eee6e343427aa5bcfe067221bfe","@","@","Wonder Boy V: Monster World III","@","","Language en","1991/10/25","Sega","jp","b","b 5","","","","","","",""
"@",,"01a445cf8ed57db1be4bd2aef1107d9e2fbcdb77","@","@","Lethal Enforcers","@","","(beta)","1993/08/13","Konami","@","","","","","","","","",""
"@",,"01b45b9865282124253264c5f2e3d3338858ff92","@","@","Dragon: The Bruce Lee Story","@","","","1995/06","Acclaim Entertainment","us","","","","","","","","",""
"@",,"01ed2026a930383d926d71192b2a8f9417dfb245","@","@","College Football's National Championship","@","","Language proto","1994/05/17","Sega","us","","","","","","","","",""
"@",,"01f76e2f719bdae5f21ff0e5a1ac1262c2def279","@","@","Mega Bomberman","@","","","1994/11","Sega","eu","","","","","","","","",""
"@",,"021b3a96f7b7103678e3efcd173464c11bb2a2a4","@","@","Teenage Mutant Hero Turtles: The Hyperstone Heist","@","","","1993/04","Konami","eu","","","","","ru NewGame","","","",""
"@",,"023c1eddb68d0082522b15296a8fa548ca92dc32","@","@","Rolo to the Rescue","@","","","1993/03","Electronic Arts","eu,us","","","","","","","","","1"
"@",,"025c4d4d10682420c88f5b97db4de8ed2d980542","@","@","Sonic the Hedgehog 2","@","","v rev1","1992/11/21","Sega","@","","","","","","","","","51"
"@",,"02634d919ec7d08f3c6833f229b5127dd52c9e8a","@","@","Fatal Rewind","@","","","1991/08","Electronic Arts","eu,us","","","","","","","","",""
"@",,"02656b5707cf9452d4cf48378ffd3a95dc84e9c5","@","@","Puyo Puyo","@","","","1992/12/18","Sega","jp","","","","","","","","",""
"@",,"026d78be4549e3cfac64c08ebd2e43f634f5aa49","@","@","Assault Suit Leynos","@","","Language en,ja","1990/03/16","Masaya","jp","","","","","","","","","1"
"@",,"02711a037ffec02f8e2962b8c311e8e992d36e70","@","@","Sangokushi III","@","","","1992/11/08","Koei","jp","b","b 4","","","","","","",""
"@",,"02727a217e654f3cdf5a3fcd33b2f38d404a467d","@","@","Dynamite Headdy","@","","","1994/08/05","Sega","jp","","","","","","","","",""
"@",,"027fb3bd1a225c93871dfe21b0928192470079b5","@","@","X-Men 2: Clone Wars","@","","v rev19941206; (beta)","1994/12/06","Sega","eu,us","","","","","","","","",""
"@",,"02c13537d222b20ed868287b8e964d3d4413846a","@","@","Atomic Robo-Kid","@","","","1990/10","Treco","us","","","","","","","","","2"
"@",,"02cf05687a7f3f8177b2aff0a0cfbd5c490e557d","@","@","Slime World","@","","Language en","1992/04/30","Micro World","jp","","","","","","","","",""
"@",,"02d4349948f3fb211b388f308b72bc54c2f15a4d","@","@","A Dinosaur's Tale","@","Dinosaur's Tale, A","","1993/09","Hi-Tech Expressions","us","","","","","","","","","4"
"@",,"02ddd1cae42ffc422f5c65a59aaba17aace133ab","@","@","Rocket Knight Adventures","@","","Language en","1993/08/06","Konami","jp","","","","","","","","","2"
"@",,"02f32c58c4b86db8a50264a8179c563705674829","@","@","Virtua Fighter 2 vs. Tekken 2","@","","Language en","199x","@","tw","","","","","","1","","","1"
"@",,"031e5ea1004e88f100c57933a77b74b411648a86","@","@","Bubsy in Claws Encounters of the Furred Kind","@","","","1993/07","Accolade","eu,us","","","","","ru MagicGame","","","",""
"@",,"032814fe252c3f8f2fc2c1cebba70b465900bfe0","@","@","The Terminator","@","Terminator, The","","1992/02","Virgin","us","b","b 3","","","","","","",""
"@",,"032eb1a15c95540b392b52ee17eef7eee6ac436d","@","@","Brian Lara Cricket","@","","","1994/11","Codemasters","au","","","","","","","","",""
"@",,"0330611a5fcb1f3ca173fcb3387fd35b865f1131","@","@","Feng Kuang Tao Hua Yuan","@","","","2001","Creaton Softech","tw","","","","","","1","","",""
"@",,"0341c231c268b61add922c5c3bf5ab2f9dfbf88f","@","@","Mickey to Minnie Magical Adventure 2","@","","","1994/12/16","Capcom","jp","","","","","","","","",""
"@",,"035d655c1060a49a7c7cb51ac412d54762954a8a","@","@","Slap Fight","@","","Language en","1993/06/11","Tengen","jp","","","","","","","","","2"
"@",,"035ef16bbdef87c7a85346e7a1dd9a8c1b21ad94","@","@","World of Illusion Starring Mickey Mouse & Donald Duck","@","","","1992/12/14","Sega","eu","","","","","es","","","",""
"@",,"03621dd7e9f86a10782b3dd09d5dea6de098fc8d","@","@","Sensible Soccer","@","","(beta)","1993","Renegade - Sony Imagesoft","eu","","","","","","","","","4"
"@",,"036438b6ac32cc5bb660f30ffd0f4285588a322a","@","@","Phantasy Star II","@","","v rev01","1990/01","Sega","eu,us","","","","","es","","","",""
"@",,"03979287a2bebb5d720bcbc5adba2166596cf937","@","@","Advanced Daisenryaku: Deutsch Dengeki Sakusen","@","","v rev1; Language en,ja","1991/06/21","Sega","jp","a","a 1","","","en","","","",""
"@",,"039ace9029c79d69615fb7686d3d93c01b5489c7","@","@","Tetris","@","","Language en","1989","Sega","jp","","","","","","","","","3"
"@",,"039c46ee7e24e1780eec26948de9aaffd29c712c","@","@","Sorcerer's Kingdom","@","","v rev0","1993/08","Treco","us","","","","","","","","","1"
"@",,"03c6504b5d797f10c7c361735d801902e4b00981","@","@","Theme Park","@","","","1995/04","Electronic Arts","eu,us","","","","","","","","",""
"@",,"03e1a6c7fb8003e196c0f0bf787276a14daa313e","@","@","European Club Soccer","@","","","1992/08","Virgin Games","eu","","","","","","","","",""
"@",,"03f40c14624f1522d6e3105997d14e8eaba12257","@","@","Super Bubble Bobble MD","@","","","1995","@","tw","","","","","","1","","",""
"@",,"03f8c8805ebd4313c8a7d76b34121339bad33f89","@","@","ESPN Sunday Night NFL","@","","","1994/11","Sony Electronic Publishing","us","","","","","","","","",""
"@",,"040c810ccbe6310d369aa147471213d898ec2ad5","@","@","Jimmy White's Whirlwind Snooker","@","","","1994/11","Virgin Interactive","eu","","","","","","","","",""
"@",,"04128e3859d6eca6e044f456f8b0d06b63e3fb0c","@","@","Weaponlord","@","","","1995/09","Namco","us","","","","","","","","",""
"@",,"0417ff05bb8bd696cfae8f795c09786665cb60ef","@","@","California Games","@","","","1992/01","Sega","eu,us","","","","","","","","",""
"@",,"042e39941ec84bb5d20439f620a4e402220de327","@","@","Star Trek: Deep Space Nine: Crossroads of Time","@","","","1994/09","Playmates","us","","","","","","","","","1"
"@",,"04316a517f50edf7357b44802e4f13144b4c033a","@","@","X-Men 2: Clone Wars","@","","v rev19941215; (beta)","1994/12/15","Sega","eu,us","","","","","","","","",""
"@",,"0448e13b2ca8b2d7082b2556d0f668677ee480fc","@","@","Rampart","@","","","1992/08","Tengen","us","b","b 1","","","","","","",""
"@",,"044bfdb3761df7c4d54a25898353fabcd3f604a3","@","@","Ultimate Mortal Kombat 3","@","","","1996/06","Acclaim","eu","","","","","","","","",""
"@",,"044fdfc220e0912c424106556ea9feac234aa63e","@","@","WWF Royal Rumble","@","","","1993","Acclaim - Flying Edge","@","b","b 3","","","","","","",""
"@",,"04542a22531ceb784727ee5ef399786313dcf22f","@","@","Teenage Mutant Ninja Turtles: Vozvrashcheniye Legendy","@","","","19xx","KDS","ru","","[AKA Teenage Mutant Ninja Turtles - The Legend Returns]","","","","1","","",""
"@",,"0454f849a87c803f805fb76d1f77d51792a2e92b","@","@","Muhammad Ali Heavyweight Boxing","@","","","1992/11","Virgin Games","eu","","","","","","","","",""
"@",,"0457b0220c86f58d8249cbd5987f63c5439d460c","@","@","Bubble and Squeak","@","","","1994/05","Sunsoft","us","","","","","","","","",""
"@",,"0459f7c61f152fa0afa98d96ef9fbe4964641f34","@","@","Smash T.V.","@","","","1992/08","Flying Edge","eu,us","","","","","","","","",""
"@",,"046044ff94e5614ab117affb68d62b21ad660534","@","@","Spider-Man and Venom: Maximum Carnage","@","","","1994/08","Acclaim","@","","","","","","","","","1"
"@",,"0470cfa65f04ec44fefeeb879b773e8719dabb00","@","@","Sonic the Hedgehog 2","@","","v rev1; (beta)","1992/11/21","Sega","@","","","","","","","","","3"
"@",,"04c491af6252835d4557928814c9da157f8ad363","@","@","Stormlord","@","","Language en","1992/03/27","Micro World","jp","","","","","","","","","1"
"@",,"04c763ca9a690b2ba4bd4b7f2ac987153961300c","@","@","QuackShot Starring Donald Duck","@","","v rev1","1991/12/19","Sega","@","b","b 1","","","","","","",""
"@",,"04cf02a0004f2eba16af781dd55b946176bb9dbf","@","@","Alisia Dragoon","@","","Language en","1992/04/24","Game Arts","jp","","","","","","","","",""
"@",,"052641f6f5e6a4e8f5a9649da6e3d869849ae827","@","@","Magical Hat no Buttobi Turbo! Daibouken","@","","","1990/12/15","Sega","jp","b","b 1","","","","","","",""
"@",,"053e58f9bf4d38dc1eaff855a0863725f473e695","@","@","Stormlord","@","","","1991","RazorSoft","us","","","","","","","","","2"
"@",,"055b554f7d61ed671eddc385bce950b2baa32249","@","@","Xenon 2: Megablast","@","","","1992/02","Virgin","eu","","","","","","","","",""
"@",,"057e990196caed72f7a71a9234439b3613ef1af5","@","@","Technocop","@","","","1991/01","Sega","us","","","","","","","","","1"
"@",,"058287cfdb89cae8015bdec15629b746e17692eb","@","@","Skitchin'","@","","","1994/03","Electronic Arts","eu,us","","","","","","","","","1"
"@",,"05900e46e5cd0d102f4b653b9889ce348033e5ad","@","@","Yuu Yuu Hakusho: Makyou Toitsusen","@","","","1994/09/30","Treasure","jp","","","","","","","","","2"
"@",,"0593662169e7ed785c9ade73b08f73b2c73f53fa","@","@","Battletech: A Game of Armored Combat","@","","","1994/09","Extreme Entertainment Group","us","b","b 5","","","","","","",""
"@",,"05989e09f5eca40e5928d791020d6cb8f32b8aad","@","@","Samurai Shodown","@","","","1994","Sega - Takara","us","b","b 3","","","","","","",""
"@",,"0598e452e3d42b5e714bf5b32834000607483813","@","@","Super H.Q.","@","","Language en,ja","1992/10/23","Taito","jp","","","","","","","","",""
"@",,"059e99fde8726a45a584007186913eb9a01f738e","@","@","Marble Madness","@","","","1991/11","Electronic Arts","eu,us","","","","","","","","",""
"@",,"05c074e7a3e42148cc2ce459a1baf3928d9e492a","@","@","Windows 68K Edition Setup Demo","@","","Language es; Copyright Public Domain","2005","Maneiro, Tom","@","","","","","","","","",""
"@",,"05ccd6d7c81d3ab47184ea72d2d741da5bc90790","@","@","True Lies","@","","","1995/03","Acclaim","@","b","b 1","","","","","","",""
"@",,"05de050a79792164a3a4227bf2bf2e845d9d7384","@","@","Sonic the Hedgehog 2","@","","v rev1","1992/11/21","Sega","@","","","","","","","","","23"
"@",,"05efc300b3f68496200cb73a2a462a97f930a011","@","@","Zoom!","@","","Language en","1990/01/13","Sega","jp,us","","","","","","","","",""
"@",,"05f00a84fbf3078a6f7f648d04293127668d4d6e","@","@","Urban Strike","@","","","1994/08/30","Electronic Arts","eu,us","","","","","","","","","5"
"@",,"05f405dd857bbd8f1f3567044030f2b3b501e900","@","@","Vermilion","@","","","1989/12/16","Sega","jp","b","b 1","","","","","","",""
"@",,"05f460a6ebbc1f86eb40b5f762083a59fb29f3e2","@","@","Sonic Crackers","@","","v rev19940401; Language proto","1994/04/01","Sega","@","b","b 1","","","","","","",""
"@",,"05ff9debbb0c6a2e446243dbb58b192ec901af7e","@","@","Everdrive OS","@","","v 35","20xx","KRIKzz","@","","","","","","","","",""
"@",,"06208a19ca5f2b25bef7c972ec175d4aff235a77","@","@","Mugen Senshi Valis","@","","","1991/12/27","Riot","jp","","","","","","","","",""
"@",,"062685b7c023effe8ba43513ad5834be06fb5c9e","@","@","Phantasy Star II","@","","v rev01","1996/03","Sega","br","b","b 1","","","","","","",""
"@",,"064a384f745eeffee3621d55a0278c133abdbc11","@","@","Spot Goes to Hollywood","@","","","1995","Acclaim","us","","","","","","","","",""
"@",,"0655ac1043c27c68d40ae089f1af2826613e5f80","@","@","Pat Riley Basketball","@","","","1990/08","Sega","us","","","","","","","","",""
"@",,"06629d737b9232bf49ee92c2a0546883efb60a1e","@","@","TNN Outdoors Bass Tournament '96","@","","","1996","American Softworks","us","","","","","","","","","1"
"@",,"066db2f70f52118fff2f4e5a76e9953e6176c95a","@","@","Monster World IV","@","","","1994/04/01","Sega","jp","b","b 2","","","","","","",""
"@",,"0679162757f375751a677fd05195c9248abc84f0","@","@","Castle of Illusion: Fushigi no Oshiro Daibouken","@","","","1990/11/21","Sega","jp","","","","","","","","",""
"@",,"069985762f02b3579ed1d927978562ba0c50d697","@","@","Lethal Enforcers","@","","","1993/06/25","Konami","us","","","","","","","","","2"
"@",,"069aaa643b2026f92b3134a47510b85efdfeec7e","@","@","The Lion King","@","Lion King, The","","1994/11","Virgin","@","b","b 4","","","","","","",""
"@",,"06b9c2fcc03e72dbb8343299972e44afc012f93e","@","@","Troy Aikman NFL Football","@","","","1994/09","Williams","us","","","","","","","","","1"
"@",,"06bbdd16fba243b6bcaa6243ad3a3459a20652d5","@","@","Awesome Possum Kicks Dr. Machino's Butt!","@","","(beta)","1993/11","Tengen","us","","","","","","","","","2"
"@",,"06bd39d487f63fe4bebdd651247223767540e00a","@","@","Scholastic's The Magic School Bus: Space Exploration Game","@","","Language proto","1995/02/02","Sega","us","","","","","","","","",""
"@",,"06bfdd8cfb6f2b0ce27f69bf0f94997d169f589e","@","@","Story of Thor, The: A Successor of the Light","@","","","1995/03","Sega","eu","","","","","ru","","","",""
"@",,"06c588c7cde3d6ba9b1ac2bb5ff2416ac202aafa","@","@","Teitoku no Ketsudan","@","","","1992/09/24","Koei","jp","","","","","","","","","2"
"@",,"06d69bb45b82bdabc809efb4ae85e4b38a58d64d","@","@","Shove It! ...The Warehouse Game","@","","","1990/05","DreamWorks","us","b","b 1","","","","","","",""
"@",,"06da573776a0f18a069fa6a10a0c99b0017af44f","@","@","Comix Zone","@","","(beta)","1995","Sega","@","b","b 4","","","","","","",""
"@",,"06e8444ce49c35142866877be87f0c760c0d1f96","@","@","RoboCop Versus The Terminator","@","","(beta)","1993","Virgin","@","","","","","","","","","1"
"@",,"06e912b5a5e8c93cd2a96c5e240455a33100859d","@","@","The Punisher","@","Punisher, The","","1994/11","Capcom","us","b","b 2","","","","","","",""
"@",,"06ed7bda76566031bb0158ad8aeb5c9860aa8c74","@","@","Puggsy","@","","","1993/11/15","Psygnosis","eu","","","","","","","","","1"
"@",,"0711080e968490a6b8c5fafbb9db3e62ba597231","@","@","Phantasy Star II","@","","v rev02","1990/01","Sega","eu,us","","","","","","","","",""
"@",,"0712a2927f353e0affda183976fec22cce4f64b5","@","@","Spider-Man vs. The Kingpin","@","","","1991/08","Sega","@","","","","","ru","","","",""
"@",,"073067a2937d2283a36c7f0966a11c44f77c7c89","@","@","Wacky Worlds","@","","","1994","Headgames - Sega","us","b","b 2","","","","","","",""
"@",,"075fc525500fde0d0b7fa4df9c5364731a9c4398","@","@","Spider-Man and the X-Men in Arcade's Revenge","@","","","1993/11","Flying Edge","eu,us","","","","","","","","","1"
"@",,"076dd9873a0173fafc3784bf21d830a449eab1fb","@","@","After Burner II","@","","Language en","1990/03/23","Sega","jp","","","","","","","","","1"
"@",,"076df34a01094ce0893f32600e24323567e2a23b","@","@","Mega Games I","@","","","1992/10/01","Sega","eu","","","","","","","","",""
"@",,"077331298346ec086f3644dbb542072910d309ea","@","@","Zero the Kamikaze Squirrel","@","","","1995/01","Sunsoft","eu","","","","","","","","","2"
"@",,"0773ae487319b68695e9a6c3dcd0223695c02609","@","@","Snake Rattle 'n' Roll","@","","","1993/10","Sega","eu","","","","","","","","",""
"@",,"078846cd7a6f86c6fe71c95b1d13e89e66bd9b25","@","@","Ristar","@","","Language proto","1994/08/12","Sega","@","","[Dexstar]","","","","","","",""
"@",,"078bbe4407f2f7744f938a07dd76763cdcb667ad","@","@","Steel Talons","@","","(beta)","1992","Tengen","@","b","b 1","","","","","","",""
"@",,"07b2c164a5cf3ec92af60913f764eeb925f88164","@","@","Road Rash II","@","","v rev0","1992/12","Electronic Arts","eu,us","","","","","ru","","","",""
"@",,"07b67974d577ce449d2ad699bab18302fc07c1da","@","@","Super Off Road","@","","","1993/01","Ballistic","us","","","","","ru MagicGame","","","",""
"@",,"07b75c12667c6c5620aa9143b4c5f35b76b15418","@","@","The New Zealand Story","@","New Zealand Story, The","","1990/03/03","Taito","jp","","","","","","","","",""
"@",,"07f160e6eb7e358f54e4fdabfc95bb5525c57fc9","@","@","Tecmo Super NBA Basketball","@","","Language en","1994/03/04","Tecmo","jp","","","","","","","","",""
"@",,"07f16d8779bf10f76654f608e3082322f4f4ec07","@","@","Prince of Persia","@","","(beta)","1993/12","Domark","eu","","","","","","","","","5"
"@",,"07f723ad1f3b35089dd284a8e92cf5242b34a6ed","@","@","Star Trek: The Next Generation: Echoes from the Past","@","","v rev0","1994/03","Sega","us","b","b 1","","","","","","",""
"@",,"07fcd5d9948c863a4ae6e7a1bf65ae295afb9fdb","@","@","The Punisher","@","Punisher, The","","1994/11","Capcom","us","","","","","","","","","2"
"@",,"0802dd5e90825d613df25986ac5925afe2f902f6","@","@","Monster World IV","@","","","1994/04/01","Sega","jp","","","","","","","","","6"
"@",,"08178847e9221430259e1a0a9187954c2271e66c","@","@","Side Pocket","@","","Language en","1992/06","Data East","jp,us","","","","","","","","","1"
"@",,"0847aa3ad6a7d23460808c26a0874f8db8a87b31","@","@","Roger Clemens' MVP Baseball","@","","","1993/02","Flying Edge","us","","","","","","","","","1"
"@",,"085b2067aa262556c5493fef84112c0baf6b30b9","@","@","Lethal Enforcers","@","","","1993/06/25","Konami","us","","","","","","","","","3"
"@",,"085dde71d5e1fcf6852bb80eeb0fb55b6dae0b82","@","@","ToeJam & Earl in Panic on Funkotron","@","","","1994/01/16","Sega","eu","","","","","","","","","2"
"@",,"085fb8e6f0d2ff0f399de5c57eb13d9c9325dbae","@","@","Elitserien 96","@","","","1995/12/14","Electronic Arts","se","","","","","","","","",""
"@",,"0881077fd253d19d43ad45de6089d66e75d856b3","@","@","World Series Baseball '98","@","","","1997","Sega","us","","","","","","","","",""
"@",,"08810eb9a22dd03957e828595ddd79631b86a1eb","@","@","Pirates! Gold","@","","(beta)","1993","MicroProse","us","","","","","","","","","7"
"@",,"0885124de2472d5a838ebc926e875ea06a59cc7f","@","@","Space Harrier II","@","","v rev1","1988/08/14","Sega","eu,us","b","b 1","","","","","","",""
"@",,"088b81c3bcda86b9803b7e3f8067beb21d1d2553","@","@","Sword of Sodan","@","","","1990","Electronic Arts","eu,us","","","","","","","","",""
"@",,"08967e04d992264f193ecdfd0e0457baaf25f4f2","@","@","Dial Q o Mawase!","@","","","199x","@","jp","","","","","","1","","",""
"@",,"0896ab7c3249bcd325bce581ffab538e10a8c9f6","@","@","Les Schtroumpfs Autour du Monde","@","Schtroumpfs Autour du Monde, Les","","1996","Infogrames","eu","","","","","","","","","2"
"@",,"089c4013e942fcb3e2e6645cf3e702cdc3f9fc36","@","@","Olympic Gold","@","","","1992/06","U.S. Gold","us","a","a 1","","","","","","",""
"@",,"08af9ff532e61f6a5959f96b44bab31922397ab8","@","@","Sonic the Hedgehog 2","@","","v rev1","1992/11/21","Sega","@","","","","","","","","","26"
"@",,"08c6beab6f02ad533fb814a8a877849da67fc1a4","@","@","Phantasy Star II: Amia's Adventure","@","","","1991","Sega","jp","","[Sega Game Toshokan]","","","","","","",""
"@",,"08c6e884d48329c45d9f090aeea03efd4c1918c0","@","@","Shining in the Darkness","@","","","1997/09","Sega","br","","","","","","","","",""
"@",,"08cb1c1447163858ac0beb7945d4647bebe895ed","@","@","Soleil","@","","","1995/01","Sega","eu","","","","","it","","","",""
"@",,"08eadaf6177d884b8e1fb66c5949850f10c5d77c","@","@","Garou Densetsu 2: Aratanaru Tatakai","@","","","1994/06/24","Takara","jp","","","","","","","","",""
"@",,"08efbeaf9d1217cefbdd788295e3622cd19cf966","@","@","Sega Game Toshokan","@","","","1990/10/21","Sega","jp","b","b 1","","","","","","",""
"@",,"08f6eab7aeeff8186e2850159eb27601ff1c9195","@","@","Crystal's Pony Tale","@","","","1994/10","Sega","us","","","","","","","","","3"
"@",,"0905252a58dc5ce0aaa06f1129516fefbda65ddb","@","@","Asterix and the Power of the Gods","@","","","1995","Sega","eu","","","","","","","","",""
"@",,"0906136aaa6516e1650eff52b6390e6690485d3b","@","@","Tecmo Super Bowl III: Final Edition","@","","","1995/10","Tecmo","us","","","","","","","","","2"
"@",,"091f82de811a751a48822a344ecc88418feaf439","@","@","Sonic the Hedgehog 2","@","","v rev1","1992/11/21","Sega","@","","","","","","","","","62"
"@",,"092b21f33991e42f993fb8ee1de1c31553a75f68","@","@","Bubble and Squeak","@","","","1994/05","Sunsoft","eu","","","","","","","","",""
"@",,"092e7c30e91a3d8445b02b034976348f26a69243","@","@","Ecco: The Tides of Time","@","","(beta)","1994/02","Sega","@","","","","","","","","","4"
"@",,"09473b835d43e21af2763bdcaead1fef5486e878","@","@","Wacky Worlds","@","","","1994","Headgames - Sega","us","b","b 1","","","","","","",""
"@",,"0954d260271d88eee9efa808babdc2975e937bdb","@","@","OutRunners","@","","Language en","1994/05/13","Data East","jp","","","","","","","","","1"
"@",,"095915a4c751c6742da02c5adb0297a20b51111c","@","@","Super Fantasy Zone","@","","Language en","1992/01/14","Sega","jp","b","b 1","","","","","","",""
"@",,"0964f339abcf074980724c71bba9b09f983a19c7","@","@","Alisia Dragoon","@","","","1992/02","Game Arts","us","","","","","","","","","4"
"@",,"097fc6e7b7d9152f538d973a1837c09b711bf9d2","@","@","Shougi no Hoshi","@","","","1991/10/31","Home Data","jp","","","","","","","","",""
"@",,"0990e7dd116dab35ca3720183cc9914c4bcc446a","@","@","Pier Solar and the Great Architects","@","","","2010/12/10","Watermelon","jp","","","","","","1","","",""
"@",,"099edf3a411f1ff2271122b64cedcb89fe291707","@","@","After Burner II","@","","","1990/07","Sega","eu,us","","","","","","","","","1"
"@",,"09a20a344c559e513a5f7995488d4907d41b0cd9","@","@","Awesome Possum Kicks Dr. Machino's Butt!","@","","","1993/11","Tengen","us","","","","","","","","","2"
"@",,"09a9a89f7d5e5b69cfd6c24d4af5eedfd2a67325","@","@","Zero Wing","@","","","1992/07","Toaplan","eu","","","","","","","","","3"
"@",,"09dd23ab18dcaf4e21754992a898504188bd76f2","@","@","Tom and Jerry: Frantic Antics","@","","v rev1994","1993","Hi-Tech Expressions","us","","","","","","","","",""
