"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Mission X",,2e6760f418f4e54a244fe1baa57e573573cc1b7d,,,,,,,1982,Mattel,,?,,,,,,,,,@,,,
@,,2fdeb148f4376f1fa8eeff3a887465dfd8ffbb7d,,,"Magic Carousel",,,proto,1983,INTV,@,@,@,@,@,@,@,@,@,@,@,,,
@,,2fe2c9f0823c0040ba7731749d84063f41032da6,,,"Pole Position",,,@,1987,INTV,@,@,9004,@,@,@,@,@,@,@,@,,,
@,,30a3c0d4cf1d939f8a1b4e6ff3fc18a2e13f3e7e,,,Quest,,,@,19xx,@,@,@,@,@,@,@,@,@,@,@,@,,,
SDK-1600,,3117225b11236f84b7c6b721fb5ef34957df1dcf,,,"SDK-1600 Intellicart Bankswitched Spinning World",,,,2002,"Joseph Zbiciak",,,,,,,,,,,,,,
"Public Domain",,31592917ca773c9d1f36bc823cb81d8e4e0638c4,,,"Mickey's Game",,,,2000,Mickey,,?,,,,,,,,,@,,,
Stampede,,31cf8f77d889c48d2b31670e58b2ec38187f2748,,,,,,,1982,Activision,,!,,,,,,,,,@,,,
@,,32f924e5d6cf56783eeecc5a521086285e3bff41,,,"Learning Fun I: Factor Fun",,,@,1987,"INTV Corporation",us,@,@,@,@,@,@,@,@,@,@,,,
"NHL Hockey",,3395c6764f60d90d96966b28ee96742b5782d59f,,,,,,,1979,Mattel,,?,,,,,,,,,@,,,
"Song Player",,33a351dc83a5d73744287c1876de165fc6b9921b,,,"Song Player: Nut Trep",,,,1999,"Joseph Zbiciak",,?,,,,,,,,,@,,,
"NASL Soccer",,3524384c2e096f22b7cb9608e0a8b9c78f4ef458,,,,,,,1979,Mattel,,?,,,,,,,,,@,,,
@,,35b92617f6ff725e1b7f5d255c21a4e7fa8a3bc7,,,"The Jetsons: Ways With Words",,"Jetsons - Ways With Words",@,1983,"Mattel Electronics",@,@,"req keyboard | 4543",@,@,@,@,@,@,@,@,,,
"Slap Shot: Super Pro Hockey",,35e27d918cad45129fcc3924fbb4f2fef8f31776,,,,,,,1987,"INTV Corporation",,?,,,,,,,,,@,,,
"Song Player",,390527408f5d996e9bccf4c265b55862a1bf79b5,,,"Song Player: Take on Me 6",,,,1999,"Joseph Zbiciak",,?,,,,,,,,,@,,,
@,,3919925e229e7ec57d726245f13c034f78b7d863,,,"Bump 'n' Jump",,,@,1983,"Mattel Electronics",@,@,4688,@,@,@,@,@,@,@,@,,,
"Lock 'N' Chase",,3958c1d400a76a9534e05f03fb34efe90f32f113,,,,,,,1982,Mattel,,?,,,,,,,,,@,,,
@,,3a4dddbcb04aeacea15a03267dc55d8a913434a6,,,Scarfinger,,,proto,1982,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@,@,,,
@,,3a8327cf2aee60a5ad98bf124784b50a8aff2fab,,,"Game Factory",,,@,1983,"Mattel Electronics",@,@,"req keyboard | Unreleased",@,@,@,@,@,@,@,@,,,
"Castle Trailer",,3ad84b137002ea26a42df872a8552ee211b63a86,,,,,,,2003,"Arnauld Chevallier",,?,,,,,,,,,,,,
@,,3b30d44d0b61bedb167f517440eb2662a2df69cf,,,"Tower of Doom",,,@,1987,INTV,@,@,8600,@,@,@,@,@,@,@,@,,,
@,,3bfc013252af2b05c35be21b01ebaeadd5ce4d0b,,,"Party Line: Blow Out",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@,@,,,
"Congo Bongo",,3d467d13e34e231971e8aef86968f199c145b9b2,,,,,,,1983,Sega,,?,,,,,,,,,@,,,
@,,3e6c17470ce5a92b28fa476c94ae0b84ab01e9c2,,,"King of the Mountain",,,@,1982,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@,@,,,
@,,3ea5f06d2cf094966bd4e2ce96ba205c3f3f35c3,,,"Singed Earth",,,@,2003,SDK-1600,@,@,@,@,@,@,@,@,@,@,@,,,
@,,3eb7cb8a62080ff8ac2ac83c888cf5155a97d991,,,Stonix,,,@,2005,IntelligentVision,@,@,"download version",@,@,@,@,@,@,@,@,,,
Reversi,,3eea6f5c02942eb3ac96967e3b667911459d09f8,,,,,,,1984,Mattel,,?,,,,,,,,,@,,,
"King of the Mountain",,3ef8acbc764f7916337a07407222c0bce092a058,,,,,,,1982,Mattel,,?,,,,,,,,,@,,,
"Advanced D&D: Treasure of Tarmin",,3f6939a673f0ace5d02d7ebb5d9e44dfd4d80413,,,Minotaur,,,"v2 | Prototype",1981,"Mattel Electronics",,!,,,,,,,,,@,,,
Commando,,40a1418e2768991f82e6d453e598ac2170b981ad,,,,,,,1987,Mattel,,?,,,,,,,,,@,,,
@,,41d8c7865dcd17fa08eeb6bb1acf8d8e38d3dc5b,,,"Bouncing Pixels",,,@,1999,-JAMZ-,@,@,@,@,@,@,@,@,@,@,@,,,
@,,43196b47bde3fccf281c355f2966c71099a6a436,,,Quest,,,@,19xx,@,@,@,@,@,@,@,@,@,@,@,@,,,
"League of Light",,43693f63b502029a15b93fc63be8e06cafa38085,,,,,,Prototype,1983,Activision,,,,,,,,,,,@,,,
@,,446514366065262ea9658e4ba399e84b2a249fb8,,,"Championship Tennis",,,@,1985,INTV,@,@,8200,@,@,@,@,@,@,@,@,,,
@,,4507d0159b1fc2c18d44330eaa70d677629b5d82,,,"Soccer 2",,,proto,198x,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@,@,,,
"Air Strike",,45d4cc27ccb966b007c3c2d32766f568f613319f,,,,,,,1982,Mattel,,?,,,,,,,,,@,,,
SDK-1600,,45faf124fc9104fa7bc7ce2dc66c6b88fdcb3757,,,"SDK-1600 Maze Demo",,,,2002,"Joseph Zbiciak",,?,,,,,,,,,,,,
@,,46302bcdc15afc28968649cbdeb804e0190c251e,,,Stonix,,,@,2005,IntelligentVision,@,@,"download version",@,@,@,@,@,@,@,@,,,
@,,463b7a8f2e139fcb8434c565b2b275b313a9d52e,,,"Yogi's Frustration",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@,@,,,
@,,464798a8fefb6bf6e91f81ff6fd6caed4cfa002e,,,"Game Factory",,,@,1983,"Mattel Electronics",@,@,"req keyboard | Unreleased",@,@,@,@,@,@,@,@,,,
Takeover,,47057bd3811689692ac9ef3deed7248e01a5f4f5,,,,,,,1982,Mattel,,?,,,,,,,,,@,,,
@,,477ab844aaea8fd18fc8b8c846dbfb78280b924d,,,"Donkey Kong Arcade",,,@,200x,IntelligentVision,@,@,@,@,@,@,@,@,@,@,@,,,
@,,4783cf6d52748e1cc4eb463033b79aee72db28cf,,,"Advanced Dungeons & Dragons: Cloudy Mountain",,,@,1982,"Mattel Electronics",@,@,3410,@,@,@,@,@,@,@,@,,,
Pac-Man,,48023975e4ba875b745b5b9aac0fb562922b50c3,,,,,,,1983,"INTV Corporation",,?,,,,,,,,,@,,,
4-TRIS,,484231c6a6ff0054e763fda6f08fe06248a188c2,,,,,,,2000,"Zbiciak, Joseph",,?,,,,,,,,,@,,,
Fathom,,49646878c9698c9749b3665110acde0906b8f69c,,,,,,,1983,Imagic,,!,,,,,,,,,@,,,
"Body Slam: Super Pro Wrestling",,49b474d0317cc0e6c83ce77ba46d5ded2ec56005,,,,,,,1988,"INTV Corporation",,?,,,,,,,,,@,,,
@,,49f0327b00b61b343cfbfae37e597948bc03ab1f,,,"Untitled Game: Interactive Blob Art",,,beta,2003,"Kinnen, Ryan",@,@,@,@,@,@,@,@,@,@,@,,,
"Shark! Shark!",,4a10b7d4ff12f0fb1846fcdc20a2f09fc16c9ea4,,,,,,,1982,Mattel,,!,,,,,,,,,,,,
@,,4a77f9f5bc68f6a83f6ca7ec0f8a14a0502cf041,,,"Hotel Bunny",,,@,2016,"Mihai, Sebastian",@,@,@,@,@,@,@,@,@,@,@,,,
SDK-1600,,4b05fc2144ac86b97793533ff8e1699ecf8debd7,,,"SDK-1600 John Conway's Life",,,,2002,"Joseph Zbiciak",,?,,,,,,,,,,,,
@,,4bbac2b5264f4d357e7223b2373b078c622c08a9,,,Minehunter,,,@,2004,"Kinnen, Ryan",@,@,@,@,@,@,@,@,@,@,@,,,
"USCF Chess",,4ccf494f9664d5b9e05237d1bc2eee8a7830f067,,,,,,,1981,Mattel,,?,,,,,,,,,@,,,
@,,4cd87295b6c473a6d48b836c11e29169a2a28d11,,,"Number Jumble",,,@,1983,"Mattel Electronics",@,@,"req keyboard | Unreleased",@,@,@,@,@,@,@,@,,,
@,,4cf770275315480d11c2bb8506fe49175e4f1a68,,,"Hover Force",,,@,1986,INTV,@,@,8500,@,@,@,@,@,@,@,@,,,
"Duncan's Thin Ice",,4da7b8ad3575a8d036a38bcc2c70903a443da602,,,,,,,1983,Mattel,,?,,,,,,,,,@,,,
@,,4dfcd6e584eaeb756c9cf53199986217d9508ba5,,,Pac-Man,,,@,2010/09/26,DZ-Jay,@,@,@,@,@,@,@,@,@,@,@,,,
@,,4e1b1c2bf93952d52827b13752e61584a66672ea,,,"Party Line: Blow Out",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@,@,,,
"INTV: Intelligent TV Demos",,4e245f579c161e55da55d3cfe8cdf632d279204b,,,"Intellivision: Intelligent Television Demo",,,,1978,Mattel,,?,,,,,,,,,@,,,
"Scooby Doo's Maze Chase",,4e8b7c7308162f58d36b4afe748a408f8e40c63b,,,,,,,1983,Mattel,,?,,,,,,,,,@,,,
@,,4f5e1593f8bc04d090789d2e218b997dca122259,,,Pac-Man,,,@,2010/11/06,DZ-Jay,@,@,@,@,@,@,@,@,@,@,@,,,
Checkers,,4fef3342c0e7100113b4022e4395ad552fddacf1,,,,,,,1979,Mattel,,?,,,,,,,,,@,,,
Minehunter,,500e5ef42ff91aa716d15625a33fc4f933971dbf,,,,,,Beta3,2003,"Ryan Kinnen",,,,,,,,,,,,,,
"Super Pro Decathlon",,51dfca097cf63623d52ad1e49baa703a61b8da11,,,,,,,1988,"INTV Corporation",,?,,,,,,,,,@,,,
"NFL Football",,525dffeb7b53c88bd2e8076c421388ed72e2c90d,,,,,,,1978,Mattel,,?,,,,,,,,,@,,,
"Song Player",,5275b3caa62d4bbce9dddb04ab69696440c5dde8,,,"Song Player: Nut Waltz",,,,1999,"Joseph Zbiciak",,?,,,,,,,,,@,,,
@,,52e4f152b68238b3a102aeec4efa789462de2cc5,,,"Dig Dug",,,@,1987,INTV,@,@,"4&7 both keypads starts Deadly Dogs | 9005",@,@,@,@,@,@,@,@,,,
@,,532cb88d9a6797ca218c5364275cb57691eb1322,,,Pinball,,,@,1981,"Mattel Electronics",@,@,5356,@,@,@,@,@,@,@,@,,,
@,,5348845531a326cf66991697c55efd9287b4874b,,,"Advanced Dungeons & Dragons: Tower of Mystery",,,@,1983,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@,@,,,
"Shark! Shark!",,53d10e890571ef67d39874582f3668b29c580590,,,,,,,1982,Mattel,,,,,,,,,,,@,,,
"Mr. Basic Meets Bits 'N Bytes",,544d81926615e62216e1a58d2d0f651e41557c14,,,"Mr. BASIC Meets Bits 'N Bytes",,,,1983,Mattel,,b,,,,,,,,,@,,,
@,,54f8dfe0d5413097c280f72b45f6684bc9e1a3d5,,,"Space Patrol Teaser Edition",,,@,2007,IntelligentVision,@,@,@,@,@,@,@,@,@,@,@,,,
"Frog Bog",,58842e4425ad5a8f6ec65528c4b485039057f289,,,,,,,1982,Mattel,,?,,,,,,,,,@,,,
"Santa's Helper",,58c55d4708155e687bf4d359a5a1a66ff97a7ca7,,,,,,,1983,Mattel,,?,,,,,,,,,@,,,
@,,594b1474396a5414d40d367a8d7c8f783eae701c,,,Diner,,,@,1987,INTV,@,@,8800,@,@,@,@,@,@,@,@,,,
@,,5a2fa6bd9a6c173581da5d08699a44198da0231c,,,"Donkey Kong Arcade",,,@,200x,IntelligentVision,@,@,@,@,@,@,@,@,@,@,@,,,
"BIOS ROM",,5a65b922b562cb1f57dab51b73151283f0e20c7a,,,"The Executive ROM",,"Executive ROM",,1978,Mattel,,?,,,,,,,,,@,,,
@,,5a95ea2924d3b0bfc4e353d6ffc4966f4bdfcd58,,,Commando,,,@,1987,INTV,@,@,9000,@,@,@,@,@,@,@,@,,,
"PGA Golf",,5bbbdadb74fe62546594a4778928cf1287016083,,,,,,,1979,Mattel,,?,,,,,,,,,@,,,
"Happy Trails",,5bd74fd0246da1441f4af76dc9592f7809f8a821,,,,,,,1983,Activision,,?,,,,,,,,,@,,,
@,,5c195119b05871f3f5c92ab3c5cd200316162e93,,,"Mad Drivin'",,,"v0.3 | Demo",2004,"Chevallier, Arnauld",@,@,@,@,@,@,@,@,@,@,@,,,
@,,5c8181af208daa76c0b992ce4d78fb918f752cae,,,"Dig Dug",,,@,1987,INTV,@,@,"4&7 both keypads starts Deadly Dogs | 9005",@,@,@,@,@,@,@,@,,,
@,,5c87a1b43bd88358e91efa8bd72f4121c96e63a2,,,"Spiker! Super Pro Volleyball",,,@,1988,INTV,@,@,9102,@,@,@,@,@,@,@,@,,,
@,,5cfc7a9bb09937d499b3cdfd5e84a3e975f543a6,,,"Hover Force 3D",,,@,1984,"Mattel Electronics",@,@,Unreleased,@,@,@,@,@,@,@,@,,,
@,,5de3bb1ec6f1a30d94b58abb3a594e3f6202e9f0,,,"Tower of Doom",,,@,1987,INTV,@,@,8600,@,@,@,@,@,@,@,@,,,
Baseball,,5e83a945f231f55d5ddfa9527f9b94da06e77058,,,,,,,1978,Mattel,,?,,,,,,,,,@,,,
"Song Player",,5ec093cc5ccf2b7ce88b7042a0d6cc7bcae706de,,,"Song Player: Take on Me 3",,,,1999,"Joseph Zbiciak",,?,,,,,,,,,@,,,
@,,5f0ab92df9bbc2355ca48a82cef706f8411c0b9f,,,Pac-Man,,,@,2010/09/28,DZ-Jay,@,@,@,@,@,@,@,@,@,@,@,,,
SDK-1600,,5fb442958ecaea20d817fb605844a475659cb91d,,,"SDK-1600 Psycho Balls #1",,,,2002,"Joseph Zbiciak",,?,,,,,,,,,,,,
Q-bert,,60132870a1bf5f5b9d0aa19b4dd9c13a94702f70,,,,,,,1983,"Parker Bros",,?,,,,,,,,,@,,,
@,,61205b84aa3673d7a50da4f92ed0ed78e34ac951,,,Choplifter!,,,proto,1983,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@,@,,,
"IntelliVoice BIOS",,618563e512ff5665183664f52270fa9606c9d289,,,,,,,1981,Mattel,,?,,,,,,,,,@,,,
SDK-1600,,628b3b3a973521380e7d4724b2c8483e637de3f8,,,"SDK-1600 Intellicart Bankswitching Demo",,,,2002,"Joseph Zbiciak",,?,,,,,,,,,,,,
@,,63cf0385e63e5f4b4d4d2e97dbaa2933828895fa,,,"Mad Drivin'",,,"v0.4 | Demo playable",2004,"Chevallier, Arnauld",@,@,@,@,@,@,@,@,@,@,@,,,
