"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"045177a7ab6bdb4128d573df3b57eb019b33d31c","@","@","Hundra","@","","","1988","Dinamic Software","es","","","","","","","","",""
"@",,"0454bc2807ed9e95774cbd7c69349982fbce8fc6","@","@","New Games MSX: Issue 17","@","","","1988","Edigamma","it","","","","","","","","",""
"@",,"046b89b70509df073c98f3dc04472644869d3f03","@","@","Space Walk","@","","","1985","Mastertronic","gb","","","","","","","","",""
"@",,"04753336ab52cdecfdaaace41f215e8745f69b6b","@","@","MSX-DOS Ayuda","@","","","1989","Philips","es","","","","","","","","",""
"@",,"0486938b52fbcf30a4fa206e07960a5b866fca61","@","@","Payload","@","","","1985","Sony","jp","","","","","","","","",""
"@",,"048737f995eecb1dd8dd341d750efd005267796f","@","@","Fantasy Zone","@","","","1986","Pony Canyon","jp","","","","","","","","",""
"@",,"04903170a7914245ad284cf904cbc91746de3421","@","@","Hustle","@","","","1994","Maz Soft","@","","","","","","","","",""
"@",,"049892d1633bcb3f1d5067ba710adeb89b38fcac","@","@","Ninjya Kage","@","","","1984","Hudson Soft","jp","a","a 1","","","","","","",""
"@",,"049bdce79ab685a9d085fcef5d077c6bfbd00b88","@","@","30 MSX Hits: Hard Boiled","@","","(Tape 2 of 6 Side B)","1988","Aackosoft","nl","","[RUN'CAS-']","","","","","","",""
"@",,"049d474d98a750df9a4f7729e5c82877294b56e9","@","@","Starbyte","@","","","1987","Mister Chip","es","","[RUN'CAS-']","","","","","","",""
"@",,"049e7dccd3977049b5f68aad7754105b014ba771","@","@","Thexder","@","","","1986","Game Arts","jp","a","a 2","","","","","","",""
"@",,"04b86500b17e11c54731c96c2dd773306e469eab","@","@","Lazer Bykes","@","","","1985","PSS","gb","","[BLOAD'CAS-',R]","","","","","","",""
"@",,"04bb9170b0abc5d185ba9870e6c9fac72f166f11","@","@","Boulder Dash","@","","","1985","Databyte","@","","[RUN'CAS-']","","","","","","",""
"@",,"04bd78730b100dd879e2fbd3fe646d2bc9bbc46b","@","@","Soukoban","@","","","1984","ASCII","jp","a","a 2","","","","","","",""
"@",,"04c3e766f469a614ff5bff96902478efb7469ffe","@","@","Brisca","@","","","19xx","Stars","es","a","a 1","","","","","","",""
"@",,"04d7429a6683c909dc2e539681321a180879fb94","@","@","Cosmic Sheriff","@","","","1989","Dinamic Software","es","","","","","","","Barcelona MSX Club","","CEZ"
"@",,"04d75481ce4360bb4be1111ba63ea38e6239d223","@","@","Buzz Off!","@","","","1984","Electric Software","gb","","[RUN'CAS-']","","","","","","",""
"@",,"04dcc7fddb5d892e72907464a4f15224020e7cd9","@","@","Ninja Kun. Majyo no Bouken","@","","","1985","Nippon Dexter","jp","","","","","","","","",""
"@",,"04e38c524e3dde1c6d3205371629373eb07cc946","@","@","Super MSX: Issue 02B: Bombe","@","","","1985","J. Soft","it","","[CLOAD + RUN]","","","","","","",""
"@",,"04e3c12d029a5fe24f2957abe22db1cd509b8cee","@","@","Drome","@","","","1987","Eaglesoft","nl","","[RUN'CAS-']","","","","","","",""
"@",,"04e552fdb2b45de8110726a398295d418b047854","@","@","King Leonard","@","","","1986","Mind Games Espana","es","","[BLOAD'CAS-',R]","","","","","","",""
"@",,"04e76d0d73226d2fc3878349ce9ee5a4a1ce3d40","@","@","Super Cassette: Schuif","@","","","1985","Salasan","nl","","[CLOAD + RUN]","","","","","","",""
"@",,"04f4fdc61564bb0f88bc2dcf720386e1d2a5eb92","@","@","King Size: 50 Games in One Pack: Penguin","@","","","1986","Robtek Software","gb","","[CLOAD + RUN]","","","","","","",""
"@",,"04f8f61072aca727c8c3a1555a8980bf9c7a0c13","@","@","MSX BIOS ROM Image Japanese","@","","","19xx","@","@","","","","","","","","",""
"@",,"04fb61fdc0e46209ad8863d6b4f0b2fcdf6ce9a2","@","@","Phantis","@","","(Side B)","1987","Dinamic Software","es","a","a 1; [RUN'CAS-']","","","","","","",""
"@",,"0507e7598cef39661d2dcfa3ac209bfe12e65801","@","@","Test Drive II: The Duel","@","","","1989","Dro Soft","es","","[RUN'CAS-']","","","","","","",""
"@",,"05182561e05fa8e7c8a8184eda885dc4fd12cc5b","@","@","Scramble Eggs","@","","","1983","Ample Software","jp","","","","","","","","",""
"@",,"0527f8b087fade055e5cf789fbc6dd5329d3d416","@","@","Johny Comomolo in 3-2-1 Fire","@","","","1986","Dro Soft","es","","[RUN'CAS-']","","","","","","",""
"@",,"0541e72cf0ef50516dd01921bca5a92b233b0706","@","@","Phfile","@","","","19xx","Philips","es","","[BLOAD'CAS-',R]","","","","","","",""
"@",,"05466d7f7d93320533be267add1b04738f097d68","@","@","Thexder","@","","","1986","Game Arts","jp","","","","","it","","","",""
"@",,"054bf1218354454142fca75b4b63b4010f5ad154","@","@","Informatica y BASIC MSX","@","","(Tape 12 of 12 Side B)","19xx","ATV","es","","[BLOAD'CAS-',R]; [Martos]","","","","","","",""
"@",,"055c28e74c6a1894f448c2ebf3314d07eb38a469","@","@","Comecocos","@","","","19xx","Idealogic","es","","[RUN'CAS-']","","","","","","",""
"@",,"0561e39174572628f934d4950df0a3664d760ce0","@","@","MSX Mania Collection: Disk 103","@","","","19xx","@","@","","","","","","","","",""
"@",,"056720afd4cf3c6ee7f59d5897824e6a21dc9776","@","@","MSX BIOS ROM Image Korean","@","","","19xx","@","@","","","","","","","","",""
"@",,"056720d74db73cef5a133b0c87b08ac499646641","@","@","Avenger","@","","","1986","Gremlin Graphics Software","gb","","","","","","","","",""
"@",,"056e84834cba10ffa5d5a93557f041f65038f7e4","@","@","Super Cassette: Vakken","@","","","1985","Salasan","nl","","[CLOAD + RUN]","","","","","","",""
"@",,"057d2a3108c219e9603bbffe961292fc4b7139e4","@","@","Dawn Patrol","@","","","1987","Eaglesoft","nl","","[RUN'CAS-']; [Martos]","","","","","","",""
"@",,"059ab9b167c0e71bda811145a6ea04f0a41a0bdf","@","@","Universe: Unknown","@","","v 2","2005","Infinite","@","","","","","","","","",""
"@",,"059b3ac3c3963c35185a9d298ad92b57ea26a6fa","@","@","Titanic","@","","","1988","Topo Soft","es","","","","","","","","",""
"@",,"05ac81f6bc496857df75134a2ca797a686c3c931","@","@","Rally-X","@","","","1984","Namcot","jp","","","","","","","","",""
"@",,"05aef43e408bff9fb1c1c74182397ab2b4519f8b","@","@","King's Valley II: The Seal of El Giza","@","","","1988","Konami","jp","","[SCC]","","","","","Sigma","",""
"@",,"05af9c3688d44f5584dac37921e2091ddb367410","@","@","Paises del Mundo II: Asia","@","","","1984","Sony Spain","es","","","","","","","","",""
"@",,"05b01d714f8ebf0dfa509e0321f78a3276098eba","@","@","Hard Boiled","@","","","1987","Methodic Solutions","nl","","","","","","","","",""
"@",,"05b18c13187fd3f7fcf71311f81150efe5c31580","@","@","Informatica y BASIC MSX","@","","(Tape 09 of 12 Side A)","19xx","ATV","es","","[BLOAD'CAS-',R]; [Martos]","","","","","","",""
"@",,"05b7a1db1ff15f712e619fd1c79fd7710e93cb3b","@","@","Boogie Woogi Jungle","@","","","1985","Ample Software","jp","","","","","","","","",""
"@",,"05b8109f4f0a4d9c1bcb837982abb573236be936","@","@","Namake's Bridgedrome","@","","","2005","Buresto Faiya","@","","","","","","","","",""
"@",,"05baa162aa936c71d9d727270d275a043596907a","@","@","Je Compte","@","","","19xx","@","fr","","","","","","","","",""
"@",,"05d7016f39e94bf9fc33d0e8482ff3038d6e01bd","@","@","Super Billiards","@","","","1983","HAL Laboratory","jp","","","","","","","","",""
"@",,"05da84093d973d3bfbd3143ffd155a16a9ec5f82","@","@","Kung Fu Master","@","","","1984","ASCII","jp","","","","","","","","",""
"@",,"05ec4334ab67d73248adcfee675bb8e492afd17d","@","@","Demo, De: Nederland","@","","Language nl","1985","Philips","@","","[RUN'CAS-']","","","","","","",""
"@",,"05efcf8865bb944683c09ec4e52f7c4f0133f06b","@","@","Knight Orc: Part 1: Loosed Orc","@","","","1987","Rainbird Software","@","a","a 2; [RUN'CAS-']","","","","","","",""
"@",,"06067b98a3d2cdbf16822bb719289365660e2030","@","@","Philips NMS-1431 Printer #1","@","","","19xx","Philips","@","","[1431.BI1]","","","","","","",""
"@",,"060b540a961d708c46093784e330e3fab5e670f4","@","@","Dungeon Master","@","","","1986","ASCII","jp","","","","","","","","",""
"@",,"061986dd306ac28c745c659547c917e755671961","@","@","Settimana Games: Issue 06B: Attila","@","","","1989","Edigamma","it","a","a ka Knightmare. Majyo Densetsu; [RUN'CAS-']","","","","","","",""
"@",,"061ca4505091c9db66a9a075b4fd56cacec00226","@","@","Metropolis","@","","","1989","Topo Soft","es","","[RUN'CAS-']","","","","","","",""
"@",,"061ee0b9cfb78a6537d0204a46105a7429097056","@","@","Target Plus","@","","","1988","Dinamic Software","es","","[gunstick]; [RUN'CAS-']","","","","","","",""
"@",,"06282a66e6df7eff9aac63403fe36136b947b219","@","@","Shinobi","@","","(Side A)","1989","Virgin Games","gb","","[RUN'CAS-']","","","","","","",""
"@",,"06568d11ce807ed038626298093d766b41d2acda","@","@","Final War","@","","","1988","Alfredo Delgado","es","","","","","","","","",""
"@",,"066e4a8f90202942301919cafa065ca7d8dcaee2","@","@","Knight Ghost","@","","","1987","Dro Soft","es","","[RUN'CAS-']","","","","","","",""
"@",,"06765a7c03d9b7deb68471ab095dc3477caf929e","@","@","Bouken Roman: Dota","@","","","1986","System Soft","jp","","","","","","","","",""
"@",,"0682dc4d196862fc055e05f72fd014a67c27bb6e","@","@","The Running Man","@","Running Man, The","Language es; (Side A)","1989","Grandslam Entertainments","gb","","[RUN'CAS-']","","","","","","",""
"@",,"06895705ab0e75528b23fe8fbbc394f64245a0d1","@","@","Juega... Pero Seguro","@","","","1989","OMK Software","es","","","","","","","","",""
"@",,"0696c6967d59a97e0b9acfa3a896a4d52bc6e801","@","@","Informatica y BASIC MSX","@","","(Tape 05 of 12 Side B)","19xx","ATV","es","","[BLOAD'CAS-',R]; [Martos]","","","","","","",""
"@",,"06af24db32040785a53f151075987af9e84a67a7","@","@","K'set: Issue 01","@","","(Side B)","1985","Ediciones y Textos","es","","[RUN'CAS-']","","","","","","",""
"@",,"06bfdd6d0f0d84b1d534c81b27150193969168b3","@","@","Exoide-Z","@","","","1986","Casio","jp","a","a 1","","","","","","",""
"@",,"06c00c821cee29841ab53dfe199dae01e9b0ea71","@","@","Laptick 2","@","","","1985","dB-Soft","jp","","","","","","","","",""
"@",,"06d521f6ea81543a1dc1802aca266a9824c3f29c","@","@","Astro Marine Corps","@","","(Side A)","1989","Dinamic Software","es","a","a 1; [RUN'CAS-']","","","","","","",""
"@",,"06d9c28b530dbc848935b662c9db047a6149d802","@","@","Sailor's Delight","@","","","1987","Eaglesoft","nl","","","","","","","Barcelona MSX Club","",""
"@",,"06e99a4bfb2b54b9aba3f7ec2b42d7c1317ff53f","@","@","Hydlide","@","","","1985","T&E Soft","jp","","[BLOAD'CAS-',R]","","","","","","",""
"@",,"06ef35994f4c6cc92f41422a8e71e0a739f8b2d9","@","@","Hydlide II: Shine of Darkness","@","","","1986","T&E Soft","jp","a","a 1","","","","","","",""
"@",,"06fcdf220d07791a7f55d451d4ab4f025a93d504","@","@","Snaky","@","","","19xx","@","@","","","","","","","","",""
"@",,"0715a519086584422b517862bc81de78e9b29ea7","@","@","MSX Computer Magazine: Issue 16","@","","","1987","Aktu","nl","","[BLOAD'CAS-',R]","","","","","","",""
"@",,"071e07f110bf1b2574c63f81042fc80c894e3f73","@","@","Gniffel","@","","v 2","2004","Dioniso","@","","","","","","","","",""
"@",,"0733cd627467a866846e15caf1770a5594eaf4cc","@","@","1942","@","","","1986","ASCII","jp","a","a 1","","","","","","",""
"@",,"0735fd5d1bf22da08b674f13eaaa3d66bf39d6a3","@","@","Pac-Mania","@","","","1988","Grandslam Entertainments","gb","","[BLOAD'CAS-',R]","","","","","","",""
"@",,"0738fefa62be2acbd0f324f28538bba9551406ac","@","@","The Dam Busters","@","Dam Busters, The","","1985","Comptiq","jp","","","","","","","","",""
"@",,"07448ffb20f260df159a19df2cae1ee5545a0aef","@","@","King's Valley","@","","","1985","Konami","jp","a","a 3; [RC-727]","","","","","","",""
"@",,"076abc988d51faef30143750dd41318a8a48c5c4","@","@","American Truck","@","","","1986","Telenet Japan","jp","a","a 2","","","","","","",""
"@",,"076d6f5b9f8427f6959f7a255abb4acac0dd9d0c","@","@","Konami's Baseball","@","","","1984","Konami","jp","a","a 1; [RC-724]","","","","","","",""
"@",,"077b7644b64d9f2e6f70790b74e979651a1d8c03","@","@","Dustin","@","","","1987","Dinamic Software","es","a","a 1","","","","","","",""
"@",,"077d92640fa165ed1c27d92774b7857d5da95ec5","@","@","Contabilidad 2","@","","","1988","Mind Games","es","","[CLOAD]; [Martos]","","","","","","",""
"@",,"07af8b1ec0786c44778f68ef3bb0b3d4793f42e3","@","@","City Connection","@","","","1986","Jaleco","jp","a","a 1","","","","","","",""
"@",,"07b700439b040f978d2f71482480f2e6b6f8dab1","@","@","Hot Shoe","@","","","1984","Longman Software","gb","","[BLOAD'CAS-',R]; [Martos]","","","","","","",""
"@",,"07d6009cc597760502c85906a067d98f84bc9d95","@","@","Zaxxon","@","","","1985","Pony Canyon","jp","","","","","","","","",""
"@",,"07db3e3ffb16c138f9da12cacde48bf7522a188c","@","@","Zoom 909","@","","","1985","Sega","jp","","","","","","","","",""
"@",,"07eb398b74a48f2631322972dc07bac2df12e34d","@","@","Panic Junction","@","","","1984","Morwood Software","gb","","","","","","","","",""
"@",,"07f7f550e5f38bffa93cdaffdfb9512f9ba1ab19","@","@","Turbo Pack C: Geometria: Figuras Planas y Volumenes","@","","","1987","Philips","es","","[RUN'CAS-']","","","","","","",""
"@",,"07fcd98bc63982fd627b959a52b0802fe9a660c9","@","@","El Mago Volador","@","Mago Volador, El","","1986","Anaya Multimedia","es","","","","","","","","",""
"@",,"07fdc24156f008b5f0f13be803f60fc9786e7791","@","@","Black Jack","@","","","1984","Sony","es","a","a 1","","","","","","",""
"@",,"07ffb2dc2665f1360da7794426520c67f93dc1a3","@","@","Lazy Jones","@","","","1985","Terminal Software","gb","a","a 2; [RUN'CAS-']","","","","","","",""
