"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
@,,062e3ee5bd0581b7784fb8418ce3ddccaad9ada2,@,@,"March from Love for Three Oranges",@,"","Copyright Public Domain","19xx","Moses, George","@","","[300 baud]","","","","","","",""
@,,066361c07b09c763d9a0533caf10562e17902c04,@,@,"Fireworks!",@,"","","1983/05","White, Mike","@","","[2000 baud]","","","","","","",""
@,,06b1213d8fb8d5831a6ea20bb2e85125442ed662,@,@,"Bally Football",@,"","","1980","Super Software","@","","[300 baud]","","","","","","",""
@,,06e2048a05f04b8536a5515de137a878910842ce,@,@,"Bally Trek",@,"","","1978/11/26","White, Greg","@","","[300 baud - Bally BASIC]","","","","","","",""
@,,0748720d446f8683b0a42055a58ae19c8e1a8a6b,@,@,"Arcade Dice",@,"","","1979/11/29","Grismayer, Klaus","@","","[2000 baud]","AstroBASIC Mike White","","","","","",""
@,,077c65c1abf9ad12d73c1bd7f56622d83fa62cb3,@,@,"Enter 88 Numbers",@,"","","19xx","@","@","","[300 baud]","","","","","","",""
@,,07800236ed92997af5e6f70161669c3b1dcbeef0,@,@,"Space Mission - 2 Pilot, Part 2",@,"","","1984/12/17","White, Mike","@","","[2000 baud]","","","","","","",""
@,,078e83e33f9929af1fc44d8d1329be345a07d7df,@,@,"Temperature Quiz",@,"","","1980","W&W Software Sales","@","","[300 baud]","","","","","","",""
@,,07beaeb9c9db68eb58931adf7bfcb13bd38fcc38,@,@,"Color Tunnel and Art",@,"","","19xx","Ellerson, Barry","@","","[300 baud - Z-80 Mini-Course]","","","","","","",""
@,,082ce981afe2d544c117146c1bab60f347a5adeb,@,@,"Horse Race",@,"","Copyright Public Domain","1980/11/06","Brecheisen, Howard","@","","[300 baud - Bally BASIC]","","","","","","",""
@,,0863e37f9e430b43c13a0f3e7371f7c41da5bab2,@,@,"15 Two Part Inventions by Johann Sebastian Bach",@,"","Copyright Public Domain; (Side 2 of 2); (Inventions 12-15)","1980","Moses, George","@","","[300 baud]","","","","","","",""
@,,0875df631e34add0b19d816482ee95c860087d65,@,@,"Flaps Up!",@,"","Copyright Public Domain","1983/12/22","O'Neil, Kevin","@","","[2000 baud]","","","","","","",""
@,,087ebbab26f6b2da21f66445ac0fcd2958c76b1d,@,@,"Target - Trio of Games",@,"","","1980","L&M Software","@","","[300 baud]","","","","","","",""
@,,08850cfa59ae6f7a05d61e7b2ddadf47a7a6e22b,@,@,"Wumpus II",@,"","v 3.2","1981","Keller, Mark","@","","[300 baud]","","","","","","",""
@,,0887fcc457db4b6c1a5da0bf522456bb06f0c4ef,@,@,"Logo for Starship and Can You Quit",@,"","(proto)","19xx","Lill, Ken","@","","[300 baud]","","","","","","",""
@,,08d5f94a5f4c5a332eed62fa6d8280a1b819ef93,@,@,"Weird Disappearing Boxes",@,"","","1982","Kendall, Stanley","@","","[300 baud]","","","","","","",""
@,,09272a97f8b834646e08968b1faf533ec3dd23f6,@,@,"Morse Code",@,"","Copyright Public Domain","1980/09/17","Picardi, Ron - Weber, Bob","@","","[300 baud]","","","","","","",""
@,,093a59bb8a08f0c0ec8687902d7fc63f8c0f5eb5,@,@,"Clock",@,"","","1980","W&W Software Sales","@","","[300 baud]","","","","","","",""
@,,09ae145e3dbfd132f5130a0cbb508f4fbcf35bee,@,@,"Cosmic Raider",@,"","","19xx","Astrovision","@","","","","","","","","",""
@,,09d8cbc0d52492388e62145f777277b20105857a,@,@,"The Great American Jigsaw",@,"Great American Jigsaw, The","","1982/04","Esoterica","@","","[2000 baud]","","","","","","",""
@,,0a03ea80aa06924aef3d7f3784b19198c221eff2,@,@,"Reverse Box Set",@,"","Copyright Public Domain","1982","Kendall, Stanley","@","","[300 baud]","","","","","","",""
@,,0a20c85fb87abd1cb8546bb3a542e386fabb76d9,@,@,"Van Gam",@,"","","1979","W&W Software Sales","@","","[300 baud]","","","","","","",""
@,,0a29e9bb7b162fcff4265a2feb670ca750457d8e,@,@,"Locksmith",@,"","Copyright Public Domain","1983/08/16","Crider, Don","@","a","a 1; [2000 baud]","","","","","","",""
@,,0a31d60bfbc9ff4f8b9d9a82e734c1a72a292ed4,@,@,"Perversion",@,"","Copyright Public Domain","1980","WaveMakers","@","","[300 baud]","","","","","","",""
@,,0a4639d340675ab8e28cb444833c834dbd008d37,@,@,"A McCormick Light Street Safety Presentation",@,"McCormick Light Street Safety Presentation, A","","1981","Gubernatis, Louis","@","","[300 baud]","","","","","","",""
@,,0a734efc00bb1902335ed0849e8bcfc9ba92ccd6,@,@,"Checkers",@,"","(proto)","1979/02/25","Collins, John","@","b","b 1; [300 baud]","","","","","","",""
@,,0a868852c22047d408e982104f7017282765152a,@,@,"Nim",@,"","","198x","Doerge, Klaus - Hilferding, Robert","@","","[300 baud]","","","","","","",""
@,,0a918b4560ff9b89a6fd7a4152dbae79e27ec0d2,@,@,"ICBM Attack",@,"","Copyright Public Domain; (proto)","19xx","Spectre Systems","@","a","a 2; [300 baud]","","","","","","",""
@,,0a9e551df6d31e4c096b588c280899face9aa56d,@,@,"Sub Hunter",@,"","","198x","Doerge, Klaus - Wiseman, Bob","@","","[300 baud]","","","","","","",""
@,,0aa044a3e19b4d300f17d806d08dff886121a156,@,@,"Clue",@,"","Copyright Public Domain","1980","WaveMakers","@","a","a 1; [300 baud]","","","","","","",""
@,,0ad55d1e042ac4ad8fa0dc8d9e8d8ba9afb82ba0,@,@,"Frustration Fortress",@,"","(proto)","198x","Lill, Ken","@","a","a 7; [2000 baud]","","","","","","",""
@,,0add1789c51d42623c2319816e50b0a34c07f0b1,@,@,"INPUT FL",@,"","(proto)","19xx","Dunson, Jim","@","","[300 baud]","","","","","","",""
@,,0b14f25a8b3f397aaaf9b408420f9fc877091cc7,@,@,"Graphic Utility Subprograms - Part 1",@,"","","1980","Marselle, Jim","@","","[300 baud]","","","","","","",""
@,,0b272521112b892b8241eee6b85b4cb1e1b6ec50,@,@,"Bagels",@,"","Copyright Public Domain","198x","Morimoto, Carl","@","","[2000 baud - Arcadian Sampler Programs #1]","","","","","","",""
@,,0b2f4a04abb6cc97ce5b7f1c54814305717f6c9e,@,@,"Bowl-A-Rama",@,"","Copyright Public Domain","198x","Doerge, Klaus - Hensel, Bob","@","","[300 baud]","","","","","","",""
@,,0b35f60fd288efa9e2d10503dd0a31b134e8e0e3,@,@,"Example From Arcadian Volume 1, Page 51",@,"","Copyright Public Domain","1979","Ibach, Dave - Walters, Steve","@","","[300 baud]","","","","","","",""
@,,0b3ef0809e1b0557bf7164223eb2684b3ac89a1b,@,@,"American Flag",@,"","","19xx","Ellerson, Barry","@","","[300 baud - Z-80 Mini-Course]","","","","","","",""
@,,0b59a6ce718fb5cc40905edeacb7415ff407d031,@,@,"Checkers",@,"","","1979","W&W Software Sales","@","","[300 baud]","","","","","","",""
@,,0b88cfbeb39d6d7827ce7d8300bc8eb9e2709367,@,@,"On Top of Old Smokey",@,"","","198x","Dunson, Jim","@","","[300 baud]","","","","","","",""
@,,0bb74d31eecfd63be6f280214e9b0daffc145020,@,@,"Beatles Greatest Hits",@,"","Copyright Public Domain","1984","Moses, George","@","","[2000 baud]","","","","","","",""
@,,0bbc59aba68cee217f3b5054acf9dc203de65a37,@,@,"Bit-mapping Demo",@,"","","1982","L&M Software","@","b","b 1; [2000 baud]","","","","","","",""
@,,0bcf7c38f8949213f6623e2fb1f26f8c6d9380f4,@,@,"15 Two Part Inventions by Johann Sebastian Bach",@,"","Copyright Public Domain; (Side 1 of 2); (Inventions 1-11)","1980","Moses, George","@","","[300 baud]","","","","","","",""
@,,0be602ff525e238630631403214641dc4351a27b,@,@,"Bally BASIC Program Sampler",@,"","(Side A)","1978","Bally Manufacturing Corp","@","","[300 baud]","","","","","","",""
@,,0c15be504a4ee7691b12e31f62b11b4fcf41d483,@,@,"Random Line 2 - Lesson Version",@,"","","1978","Ainsworth, Dick","@","","[2000 baud]","","","","","","",""
@,,0c200f94117e0dac63acb0ab4330fdb2b6572a98,@,@,"Michigan Astrobugs Tape 2, Side 2 Menu",@,"","","198x","White, Mike","@","","[2000 baud]","","","","","","",""
@,,0c32d33ba33aa428c875e0d3f96c9ef6a72c1ce0,@,@,"Vegas 500",@,"","","1980","Camnitz, Larry","@","","[300 baud]","","","","","","",""
@,,0c3ca55e7951dd47cd3078700a154c2c2bfc1e1c,@,@,"Standard Color Generator",@,"","","1981/06","Guevara, Andy","@","","[300 baud - Bally BASIC]","","","","","","",""
@,,0c635995a07f2160ace4d26763789e17ca191d70,@,@,"Othello",@,"","","19xx","@","@","","[300 baud]","","","","","","",""
@,,0c6713062554646b9ed2b2e299179936741bdff3,@,@,"Halloween Ghost aka Horrible Harry",@,"","Copyright Public Domain","1980/09/17","Wilkinson, James","@","","[2000 baud]","","","","","","",""
@,,0c6cbf30cb30b8c503db1b83ff4507f39092d6e2,@,@,"Phantom Star Fighters 2003",@,"","","1981","L&M Software","@","","[300 baud]","","","","","","",""
@,,0cb2ba3883b06fb071efa2af9dc81e61279a74ce,@,@,"Star Siege",@,"","","1983","The Tiny Arcade","@","","[300 baud - AstroBASIC]","","","","","","",""
@,,0cedd7e58c65c3c8c4567f85f2f4f1596ca8c7d2,@,@,"Haunted House",@,"","Copyright Public Domain","1981","New Image","@","","[300 baud]","","","","","","",""
@,,0d18d25a2da6ea9d9cbe65a5a468678c8e6f34e4,@,@,"Beatle Quiz",@,"","","1980","Super Software","@","","[300 baud]","","","","","","",""
@,,0d2c1ea8235c08351e58325ad21c76c8b17b4215,@,@,"RM = Remainder",@,"","Copyright Public Domain","1979/01/13","Fabris, Bob - Wood, Tom","@","","[300 baud]","","","","","","",""
@,,0d320105c33b14cc0fc14122518cf4ebd54efd7c,@,@,"Nuke the Bastards!",@,"","","1982","Fenton, Jay","@","","[300 baud]","","","","","","",""
@,,0d40bf6b3d9976e2d02e5b17fd11260af9e284fc,@,@,"Critter",@,"","","1980/12/05","Bilbrey, Brett","@","","[300 baud - Arcadian version]","","","","","","",""
@,,0d53ad5c5099e2f68cb24267ecfd90ab2a46ced1,@,@,"Arcade Golf - Main Program and Initialization",@,"","","1980/07","Maslowski, Mike","@","","[300 baud]","","","","","","",""
@,,0d5e4d29c06dfbd5d8ae2a0d379e910d9503a093,@,@,"Tycoon - A Business Simulation",@,"","","1981/08","Morales, Alex","@","","[300 baud - Balley BASIC]","","","","","","",""
@,,0d802d43bfb48b39957f91db2c0df4ca94883d46,@,@,"Logo for Starship and Can You Quit",@,"","(proto)","19xx","Lill, Ken","@","","[300 baud]","","","","","","",""
@,,0db25943875e228c98a191177228d9b332cc7ec0,@,@,"Tower of Hanoi",@,"","Copyright Public Domain","1981/03/07","Wiseman, Bob","@","","[2000 baud]","","","","","","",""
@,,0dc5a14d609d510e12c0aa93ef52898e21e2be1b,@,@,"Bingo",@,"","Copyright Public Domain","198x","Sams, Ernie","@","","[2000 baud - Arcadian Sampler Programs #3]","","","","","","",""
@,,0de670d6f78e3011e84fefc65f70544cdad3320e,@,@,"280 Zzzap + Dodgem",@,"","","19xx","Bally","@","","","","","","","","",""
@,,0deb00816d7afc2e6f31920bf6f6013162b8d999,@,@,"Rabbit",@,"","","19xx","Tietjens, Rich","@","","[300 baud]","set variables","","","","","",""
@,,0dfade009314ca989dc4bee80e4e205f90d4bae6,@,@,"Batting Average",@,"","Copyright Public Domain","1983/07/22","Klein, Dick","@","","[2000 baud - AstroBASIC]","","","","","","",""
@,,0e81e534d079dce207de53b2ecdd6d21aa22e909,@,@,"Memory Dump",@,"","","19xx","Scott, Patrick","@","","[300 baud]","","","","","","",""
@,,0ea7d77072e4678d6ee06ced9ca8ff88676bfff1,@,@,"Distance Between Two Points",@,"","Copyright Public Domain","1979/06/20","Stocker, David","@","","[300 baud]","","","","","","",""
@,,0eb450828ed50bbe4ab8a5bba22e2f5d97415e70,@,@,"Optical Density Map",@,"","","19xx","Tietjens, Rich","@","","[300 baud - sorted by ASCII value]","","","","","","",""
@,,0f156a2514d625225de903361136d4f63a41b219,@,@,"Demonstration Program #4",@,"","","1979","Sebree's Computing","@","","[300 baud]","","","","","","",""
@,,0f196000e0fd2db34e5ff1fea6ab764c1262ac74,@,@,"256 Color Display",@,"","Copyright Public Domain","1981","Burianyk, Jerry","@","","[2000 baud]","","","","","","",""
@,,0f1ddd7323b37eb25c1583035bb5746203eece1a,@,@,"Space Wars Super Edition Battlestar Galacia",@,"","","19xx","Picardi, Ron","@","","[300 baud]","","","","","","",""
@,,0f25df71f7009de8090e93663b5a1256c6f7937a,@,@,"Shooting Craps!",@,"","","19xx","Camnitz, Larry","@","","[300 baud]","","","","","","",""
@,,0f31d79fe0f0873cd144f99eb2276211a9c879f5,@,@,"Diamonds",@,"","","1981","Super Software","@","","[300 baud]","","","","","","",""
@,,0f47f5b0c2eea61d477b3c436c431dfdfb023e00,@,@,"Golf",@,"","","198x","Doerge, Klaus - Hensel, Bob","@","","[300 baud]","","","","","","",""
@,,0f58ad28bb4966f8bc364ec018798e3b9a002571,@,@,"Graphic Utility Subprograms - Part 3",@,"","","1980","Marselle, Jim","@","","[300 baud]","","","","","","",""
@,,0f71c9ee5c70dcd8e13f8ffbd3f97e91415b22f3,@,@,"Spiral 2 - Lesson Version",@,"","","1978","Ainsworth, Dick","@","","[2000 baud]","","","","","","",""
@,,0f7d1a7ae44bbe782320c82a44e51afe9e94bff7,@,@,"Melodie",@,"","Copyright Public Domain","19xx","Moses, George","@","","[300 baud]","","","","","","",""
@,,0fb511847aa0e48b6a634830125630b080b75140,@,@,"Resequencing - Low Address",@,"","Copyright Public Domain","1979/12/22","Schweitzer, Ron","@","","[300 baud]","","","","","","",""
@,,0fcd50eb6e6aca7622f679ea6f8cdc4ef42d6e2c,@,@,"Sound Variables Study",@,"","","19xx","White, Mike","@","","[2000 baud]","","","","","","",""
@,,10149c2fee2ff0f60433cac6bf5b97fe9d3a7e81,@,@,"Claim Jumpers",@,"","","1981","L&M Software","@","","[300 baud]","","","","","","",""
@,,1053fe035057e53a37ecd12d8f938b5adf749a13,@,@,"Keno II",@,"","v 2.0","1981/09/11","Keller, Mark","@","","[300 baud]","","","","","","",""
@,,106996151988002f508bd1f4e296aebcf0925cac,@,@,"Laser Battle",@,"","","19xx","Strand, Robert","@","","[300 baud]","","","","","","",""
@,,107fd6119f91aa2569beaf1a86497ed835ddce2f,@,@,"Hamurabi",@,"","(proto)","19xx","Houser, Richard","@","","[300 baud]","","","","","","",""
@,,10b72f05359017fec6a71e291fb87d748661a2f9,@,@,"Games & Fun - Load 3 - Games & Fun III",@,"","","1979","Stocker, David","@","","[300 baud]","","","","","","",""
@,,10f3e49a919f1a224ccebe2f2bf2d15963a04531,@,@,"Math Quiz",@,"","Copyright Public Domain","1983/03/04","Peoples, Joe","@","","[2000 baud]","","","","","","",""
@,,112bd4bd7b86568f5c45d1a2b1d84459b89fc523,@,@,"Othello",@,"","","1979","W&W Software Sales","@","a","a 1; [300 baud]","","","","","","",""
@,,1139ddf9d129ffbbba05f298812556dc6f228624,@,@,"Slot Machine",@,"","","1982/06/11","Roginsky, Al","@","","[300 baud - Bally BASIC]","","","","","","",""
@,,114eb900ce0272586ee35a124108c024ff92c60d,@,@,"Starfighter",@,"","Copyright Public Domain","1981/12/07","Winn, James","@","","[2000 baud]","","","","","","",""
@,,116809b84c2f4c34ebc9e82cb6ad904135103f7f,@,@,"Data Storage Subroutine",@,"","Copyright Public Domain","1979/05/04","Weber, Bob","@","","[300 baud]","","","","","","",""
@,,118654a2130553c8232c06d460a5e6c3c86a46b7,@,@,"Lookout for the Bull!",@,"","Copyright Public Domain","1981","WaveMakers","@","","[300 baud]","","","","","","",""
@,,11d13f2984d14790798184fceb11a253b74ab210,@,@,"River City Gambling",@,"","","1981/10","L&M Software","@","","[2000 baud]","","","","","","",""
@,,1223a587af4df78c37302f8042fa7527d7442c15,@,@,"Space Battle",@,"","v 9.0","1981","Keller, Mark","@","","[300 baud]","","","","","","",""
@,,12409f6154a55fe03cecfbe10b3a0d1fa025ef00,@,@,"Connect Four - Two Player",@,"","","1984/07/27","Leake, Robert","@","","[2000 baud]","","","","","","",""
@,,12449e793a95f0c4dc76706be14d65265f1ae632,@,@,"Run Maker",@,"","","1981/06","Guevara, Andy","@","","[300 baud - Bally BASIC]","","","","","","",""
@,,125cd51c99802a151e79b54118a3947ccf37e76b,@,@,"Reverse",@,"","Copyright Public Domain","1979/03/23","Bilbrey, Brett - Toth, Mike","@","","[300 baud]","","","","","","",""
@,,126c54a42d07331dced4e7defcc89d276190a821,@,@,"Black Box",@,"","Copyright Public Domain","1979/08/18","Dunning, Wayne - Reany, B. - Strand, Bob","@","","[300 baud]","","","","","","",""
@,,12795d524f67683253929fe59b7f06b5360a8d76,@,@,"Two Part Inventions #8",@,"","","1982/04","Moses, George","@","","[2000 baud]","","","","","","",""
@,,12ab4a37066a174e048e66ba5cfebc6c1e8d6ef6,@,@,"Star Fire",@,"","","1980","Sebree's Computing","@","","[300 baud - H.C. version]","","","","","","",""
@,,1311158c02dedfd7f6fc477e97759457bf5ff84c,@,@,"She Loves You",@,"","Copyright Public Domain","1984","Moses, George","@","","[2000 baud]","","","","","","",""
@,,133cc567f607295957482e57a293b7668b3d9f9a,@,@,"Star Trek",@,"","","19xx","@","@","a","a 1; [300 baud]","","","","","","",""
