"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
@,,026a3bda032d1af6096804533e330e48662ddad5,@,@,"32-in-1 - 30 - Bowling",@,"","Video PAL","1988","Atari","@","o","o 1","","","","","","",""
@,,0275e1cbb73ae257b002ee6edbdd32420d294aca,@,@,"Hack 'Em",@,"","Video NTSC; (pre-release)","2004/07/29","Nukey Shay","@","","[Pesco - Daily Release]","","","","","","","1"
@,,02ae141c7e22cc34cebd9b6cb36e39c7f9ce2145,@,@,"Cosmic Ark",@,"","Video PAL","1982","Imagic","@","","","","","","","","",""
@,,02cffb86f058b4028116278ea89d32eac50dd502,@,@,"Fat Freddie",@,"","Video NTSC; (pre-release)","2004/05/10","OutofGas","@","","[RC6 - Pac-Man Jr]","","","","","","","1"
@,,02e03e5cb3934508b6cac51dbfa679f96274c0cb,@,@,"Hack 'Em",@,"","Video NTSC; (pre-release)","2004/09/07","Nukey Shay","@","","[Pesco - Daily Release 5]","","","","","","","1"
@,,02f90d614a2a4480a77dfc5fc1a60c1eca5a8272,@,@,"Freeway",@,"","Video PAL","1981","Activision","@","o","a 1; o 1","","","","","","",""
@,,0359fc11bf31d44e5db07e6e347028da19110749,@,@,"Euchre",@,"","Video NTSC; Copyright Public Domain; (beta)","2002/09/12","Eid, Erik","@","","","","","","","","",""
@,,0376c242819b785310b8af43c03b1d1156bd5f02,@,@,"Airlock",@,"","Video NTSC","1982","Data Age","@","","","","","","","","",""
@,,037b23748f1351abf965571ec48975eb4c59c0c2,@,@,"Big Bird's Egg Catch",@,"","Video PAL","1983","Atari - CCW","@","a","a 1; [Kid's Controller]","","","","","","",""
@,,03a495c7bfa0671e24aa4d9460d232731f68cb43,@,@,"Adventures of Tron",@,"","Video NTSC","1982","Mattel","@","","","","","","","","",""
@,,03a9ea4191358ea65778b74b2f265089706a9a9a,@,@,"Demon Attack",@,"","Video PAL","1982","Imagic","@","","","","","","1","","",""
@,,03bc54eaa83872d4622513b23094c02b2b38a619,@,@,"Der Vielfrass",@,"Vielfrass, Der","Video PAL","19xx","Starsoft","de","a","a ka Fast Food","","","","","","",""
@,,03df7f1b7c60586ae0695b10891144d1477a510e,@,@,"AtariAge Indy 500 XE Track Design Contest - ChrisJohnson_9",@,"","Video NTSC","2004","Chris Johnson","@","","","","","","","","",""
@,,03ff7c7bf7041d9171baa4de095b4bb30553c0a7,@,@,"AtariAge Combat Redux Design Contest - Mechanized_10",@,"","Video NTSC","2004","Mechanized","@","","","","","","","","",""
@,,0417eba084c7c01933061a9b5c3868175353558e,@,@,"AtariAge Combat Redux Design Contest - AlKuester_1",@,"","Video NTSC","2004","Kuester, Al","@","","","","","","","","",""
@,,042126be19ad963565a2620858099a5d0ad40686,@,@,"Hangly Man",@,"","Video NTSC; (pre-release)","2004/05/18","Nukey Shay","@","","[Pesco - Daily Release]","","","","","","","1"
@,,04359079d6960d0abc2f49330873fac10c9d9e21,@,@,"Autorennen",@,"","Video PAL","19xx","Ariola","de","a","a ka Grand Prix","","","","","","",""
@,,0450f52c501c1018c7f2b8d6f18767daf17bdadc,@,@,"Dragonstomper",@,"","Video PAL; (Part 3 of 3)","1982","Starpath","@","","[Supercharger Cassette]","","","","","","",""
@,,049a527e210f3634aa2bad29ea8cf49adb4f768b,@,@,"The Blob",@,"Blob, The","Video NTSC","19xx","Pittman, Cody","@","","[Halloween Hack]","","","","","","","1"
@,,04a53dd1822d8659ec303e4c62112bbacd086d5b,@,@,"AtariAge Indy 500 XE Track Design Contest - MoJoFLTR_8",@,"","Video NTSC","2004","MoJoFLTR","@","","","","","","","","",""
@,,04acf9aa75682edb1f6237eef0bf94a6d8d7d32a,@,@,"Borg Wars II - Swirl Torpedo",@,"","Video NTSC","2004","Atari Troll","@","","[Astroblast]","","","","","","","1"
@,,04cc9b080f3f9063586d959d71415e14a66f4ec0,@,@,"AtariAge Combat Redux Design Contest - ChrisJohnson_4",@,"","Video NTSC","2004","Johnson, Chris","@","","","","","","","","",""
@,,04e132f901f82c89eb1a1f2a4ba79e97e8b9d786,@,@,"32-in-1 - 00 - UFO",@,"","Video PAL","1988","Atari","@","b","a ka Space Jockey; b 1","","","","","","",""
@,,04eb1014ce91617b766b6c23e2d566112eb58c6e,@,@,"AtariAge Indy 500 XE Track Design Contest - MoJoFLTR_12",@,"","Video NTSC","2004","MoJoFLTR","@","","","","","","","","",""
@,,05526a1f892804d91c4541e1596b3b01367552ee,@,@,"Combat Rock",@,"","Video NTSC","2002","Slocum, Paul","@","","[Combat]","","","","","","","Music"
@,,055c7e4186626fdb022a89eb8d8c3078acb58112,@,@,"Air-Sea Battle",@,"","Video PAL","1977","Atari","@","","","","","","1","","",""
@,,05664dcc45d02ce585cd79d551c5c20fc2c7a833,@,@,"2 Pak Special Black - Challenge & Surfing",@,"","Video PAL","1990","HES","au","","","","","","","","",""
@,,059085cfc06825e2f71ff68996f4e52059739993,@,@,"AtariAge Indy 500 XE Track Design Contest - MoJoFLTR_6",@,"","Video NTSC","2004","MoJoFLTR","@","","","","","","","","",""
@,,05940055f6dfb5f763e5f4fa05db5d729eb57673,@,@,"AtariAge Combat Redux Design Contest - JohnTielli_2",@,"","Video NTSC","2004","Jerky","@","","","","","","","","",""
@,,059ac7191565aaef17cb9f6a612af2f41bd257da,@,@,"Caveman",@,"","Video NTSC","2004/07/15","@","@","","[Kangaroo - WIP4]","","","","","","","1"
@,,05d935a88f0669cf97a567ff358e103af7609083,@,@,"AtariAge Indy 500 XE Track Design Contest - CurtisKaylor_1",@,"","Video NTSC","2004","Curtis Kaylor","@","","","","","","","","",""
@,,060aa030555a90b3ea9c00dd5cb2bfd61933b9a6,@,@,"Airlock",@,"","","1982","Data Age","@","b","b 1","","","","","","",""
@,,06488098b46864b84e76ec742bac0cd2d10f029d,@,@,"Magicard Sample Program 4 - Generating Your Own Display",@,"","","1982","CommaVid","@","","[Magicard Format, Atari Keypad, Address F200]","","","","","","",""
@,,06e67e4ff5d2bb38d424ec74121cb5c3c69eb039,@,@,"AtariAge Indy 500 XE Track Design Contest - MariaPoklemba_17",@,"","Video NTSC","2004","Maria Poklemba","@","","","","","","","","",""
@,,070830c1f555aa13b490ac756dee7434b1879911,@,@,"Balthazar",@,"","Video NTSC","19xx","SnailSoft","@","","","","","","","","",""
@,,075814a8e7fda7e6a097221cf2dabc9e1a1820ff,@,@,"Bowling",@,"","Video NTSC","1978","Atari","@","a","a 1","","","","","","",""
@,,07594ff7b11122a93f56af328771eaede17a76cf,@,@,"Dark Chambers",@,"","Video NTSC","1988","Atari","@","a","a 2","","","","","","",""
@,,077d4886fa092dbee1fa3fe355bd155b5a621290,@,@,"AtariAge Combat Redux Design Contest - Spike_22",@,"","Video NTSC","2004","SPIKE","@","","","","","","","","",""
@,,07a1c1b1a2297c4edde0e16f610b5ec23c775217,@,@,"Krull",@,"","Video NTSC","198x","CCE","br","","","","","","","","",""
@,,07a6adc78299d981cfdf2d96e708b1f8e4f7fb4b,@,@,"Bank Heist",@,"","Video PAL","1983","Action Hi-Tech","@","","[Skull Island Label]","","","","","","",""
@,,07b12357904ec3a4846d27b3790581f6eb5da2b7,@,@,"Exocet",@,"","Video PAL","198x","Sancho-Goliath","@","a","a ka Space Eagle","","","","","","",""
@,,07c9982e4f7037e6c0b2414a080d80d544129b99,@,@,"AtariAge Indy 500 XE Track Design Contest - RicoDones_8",@,"","Video NTSC","2004","Rico Dones","@","","","","","","","","",""
@,,07cc9f952038ca759b5459a0d1eb2c15f3d49d80,@,@,"TestCart",@,"","Video NTSC","2002","Slocum, Paul","@","","","","","","","","",""
@,,07e94a7d357e859dcff77180981713ce8119324e,@,@,"Dancing Plates",@,"","Video PAL","1982","BitCorp","@","","","","","","","","",""
@,,07ff72cdbd8adb33681e2dabec5d9cd1f39f7acb,@,@,"Dueling Borg",@,"","Video NTSC","2004","Atari Troll","@","","[Joust]","","","","","","","1"
@,,08076182f66d95faeeff745eaa904e21f63e60c5,@,@,"Hangly Man",@,"","Video NTSC; (pre-release)","2004/05/10","Nukey Shay","@","","[Pesco - Daily Release]","","","","","","","1"
@,,08259244b14b67ed1d8f48b38b965859c046a01d,@,@,"AtariAge Indy 500 XE Track Design Contest - Pato_7",@,"","Video NTSC","2004","Pato","@","","","","","","","","",""
@,,082fc914d6ebf415926fbb6cf781de209a4d052d,@,@,"Decathlon",@,"","Video PAL","1983","Activision","@","","","","","","","","",""
@,,08400e647b752d5b14f2ca382583d49978e433c3,@,@,"Demo Image Series #9 - Genius",@,"","Video NTSC; Copyright Public Domain","2003/02/28","Davie, Andrew","@","","","","","","","","",""
@,,08555905609caf43fe6e16e65a5fb1804e42646c,@,@,"FlapPing",@,"","Video NTSC","2005","Israel, Kirk","@","","","","","","","","",""
@,,08598101e38756916613f37581ef1b61c719016f,@,@,"Poker Plus",@,"","Video NTSC","1978","Sears","@","a","a ka Casino","","","","","","",""
@,,086a20645b688867d5035442ae7d7e67ac9d811d,@,@,"32-in-1 - 14 - Fishing Derby - Crabs",@,"","Video PAL","1988","Atari","@","b","o 1; b 1","","","","","","",""
@,,08a054cf45a3731ce81530ccbd2d89d539a8d356,@,@,"Climber 5",@,"","Video PAL; (beta)","2004","Debro, Dennis","@","","[RC5]","","","","","","",""
@,,08bcbc8954473e8f0242b881315b0af4466998ae,@,@,"Berzerk",@,"","Video NTSC","1982","Atari","@","","","","","","","","",""
@,,08ce878393863bb93c7095f3b55f9ffbcfd454b1,@,@,"Gas Gauge Demo",@,"","Video NTSC; Copyright Public Domain","2001","Grand, Joe","@","","","","","","","","",""
@,,09153c908a7ef35113f0a2396675a19a4de7c65b,@,@,"AtariAge Combat Redux Design Contest - GregoryDGeorge_1",@,"","Video NTSC","2004","George, Gregory D","@","","","","","","","","",""
@,,0948dac257477588d5a2605aa333d0a23013971e,@,@,"Garden Invaders",@,"","Video NTSC","2005","Jamcat","@","","[Space Invaders]","","","","","","","1"
@,,0952d1682df8bed150f831fca045f9240247a2f2,@,@,"Canyon Bomber",@,"","Video NTSC","1978","Atari","@","o","o 1","","","","","","",""
@,,09566074f03981f53031abb9da3b091500c4ff49,@,@,"Hack 'Em",@,"","Video PAL","2006/04/29","Nukey Shay","@","","[Pesco]","","","","","","","1"
@,,09c5017cff09ebb400573742cc99abc6e1577371,@,@,"Gangster Alley",@,"","Video PAL","1983","Spectravideo","@","","","","","","","","",""
@,,09c76ba8a956dafe2866d7abfbbea6f8922a3c18,@,@,"LoopCart",@,"","(alpha)","2005/06/13","Slocum, Paul","@","","","","","","","","",""
@,,0a02e9b750b5da8ee28958a3831675db9b70e72e,@,@,"Freeway",@,"","Video NTSC","1981","CCE","br","","","","","","","","",""
@,,0a1a241f206c7fe735b06fae2cd977fd7e2b8d67,@,@,"AtariAge Combat Redux Design Contest - Compacho_2",@,"","Video NTSC","2004","Compacho","@","","","","","","","","",""
@,,0a1ca082277c4849f5f3dee39254c0d71973213f,@,@,"Chopper Command",@,"","Video PAL","1982","Supervision","@","","","","","","1","","",""
@,,0a2fc2f048a9904799df26db1e17ffedad8ff302,@,@,"Enduro",@,"","Video PAL","1983","Activision","@","","","","","","","","",""
@,,0a4e3be7d59b5a43715ee84a5c4b5fb69a75601d,@,@,"Suicide Adventure",@,"","Video NTSC","2003","Veeder, George 'Pixellated Ghost'","@","","[Adventure]","","","","","","","1"
@,,0a66d6944439ee1dd1e9fcc8b984c94549aa2176,@,@,"AtariAge Combat Redux Design Contest - JeffThompson_7",@,"","Video NTSC","2004","Thompson, Jeff","@","","","","","","","","",""
@,,0a6c8ddac2001c736c279bec7640315efc75bef6,@,@,"Escape from the Mindmaster",@,"","Video NTSC; (Part 1 of 4)","1982","Starpath","@","a","a 1; [Supercharger Cassette]","","","","","","",""
@,,0a7c41b4215f792e499d20ff86fd6da9c2648d17,@,@,"Casino",@,"","Video PAL","1979","Atari","@","a","a ka Poker Plus","","","","","","",""
@,,0ab0353d27378cc206b675a7cc1da8daa2bd69bf,@,@,"32-in-1 - 14 - Fishing Derby - Crabs",@,"","Video PAL","1988","Atari","@","b","o 1; b 2","","","","","","",""
@,,0ae2fc87f87a5cc199c3b9a17444bf3c2f6a829b,@,@,"Dark Cavern",@,"","Video NTSC","1982","Mattel","@","","","","","","","","",""
@,,0ae5d0f01e63e053baba4bdaaed8a82e59334aaf,@,@,"Beamrider",@,"","Video PAL","1983","Activision","@","","","","","","","","",""
@,,0b0875ad1bd494c9dd8de4ff0a06938e699f60d5,@,@,"Adventure 34",@,"","Video NTSC","2002","Howe, Kurt","@","","[Adventure]","","","","","","","1"
@,,0b1bb76769ae3f8b4936f0f95f4941d276791bde,@,@,"China Syndrome",@,"","Video NTSC","1982","Spectravision","@","","","","","","","","",""
@,,0b4ce146991c3ba04dd84fe47c9bbaa9df895882,@,@,"Euchre",@,"","Video NTSC; Copyright Public Domain","2001/07/13","Eid, Erik","@","","","","","","","","",""
@,,0b4deef0d1f6d95e26923e08891e49dbc3c52d5b,@,@,"Berzerk",@,"","Video PAL","1982","Atari","@","a","a 1","","","","1","","",""
@,,0b5037335679d9a812121175f42d5d9a7ba13c30,@,@,"AtariAge Indy 500 XE Track Design Contest - JeffThompson_17",@,"","Video NTSC","2004","Jeff Thompson","@","","","","","","","","",""
@,,0b5914bc1526a9beaf54d7fd11408175cd8fcc72,@,@,"Centipede",@,"","Video NTSC","1982","Atari","@","","","","","","","","",""
@,,0b7442200950ee5ab7c9eec43880dd0f9a948e8f,@,@,"128-in-1 Junior Console - Set 3",@,"","Video PAL","1991","Atari","au","","","","","","","","",""
@,,0b9b18c31ed1f24f072498aa23d1698e4a3fc258,@,@,"AtariAge Combat Redux Design Contest - ChrisJohnson_11",@,"","Video NTSC","2004","Johnson, Chris","@","","","","","","","","",""
@,,0bb7d127853e3bf21e71109a52cc719546b997e3,@,@,"Hack 'Em",@,"","Video PAL","2006/04/29","Nukey Shay","@","","[Pesco - 60Hz]","","","","","","","1"
@,,0bc8fd489d1f296210563707d61981b565783f98,@,@,"AtariAge Combat Redux Design Contest - GregoryDGeorge_5",@,"","Video NTSC","2004","George, Gregory D","@","","","","","","","","",""
@,,0c03eba97df5178eec5d4d0aea4a6fe2f961c88f,@,@,"Assault",@,"","Video NTSC","1983","Bomb","@","","","","","","","","",""
@,,0c0cd0f0f768afcef0e7ce32a8640c6914d9ff99,@,@,"32-in-1 - 08 - Checkers",@,"","Video PAL","1988","Atari","@","","","","","","","","",""
@,,0c5d82379a28e50d57afa11c904fae46059eb7d6,@,@,"Hack 'Em",@,"","Video PAL; (pre-release)","2005/01/21","Nukey Shay","@","","[Pesco - Daily Release 2 - 7800 pause]","","","","","","","1"
@,,0c5ed716e4477f8e22f6dd5e62756cd618ac154b,@,@,"2 Pak Special Green - Dolphin & Pigs 'N Wolf",@,"","Video PAL","1990","HES","au","","","","","","","","",""
@,,0c707ea15d8747bb5e488315ebf3bca9c21786c0,@,@,"Boring Journey Escape",@,"","Video NTSC","200x","Morgan, Charles","@","","[Journey Escape]","","","","","","","1"
@,,0c7ba0272ac8684105daa28843875017644dcdf9,@,@,"Carnival",@,"","Video PAL","1983","CBS Electronics","@","","","","","","","","",""
@,,0c8614319ba704fe4f31f12900321948027ebc23,@,@,"AtariAge Combat Redux Design Contest - NelsonRamirez_6",@,"","Video NTSC","2004","Nelson Ramirez","@","","","","","","","","",""
@,,0c8d9c14aaa6d094e194fb8af7630c23791fb2bb,@,@,"Euchre",@,"","Video PAL; Copyright Public Domain; (beta)","2002/09/12","Eid, Erik","@","","","","","","","","",""
@,,0d4f5387effcb754be660795663825ef56d65e4c,@,@,"Coffee Cup Soccer",@,"","Video NTSC","2000","Jaap, Matthias","@","","[Pele's Soccer]","","","","","","","1"
@,,0d57ec980998a7e4a002deef4464639c0b5cba16,@,@,"AtariAge Indy 500 XE Track Design Contest - AlexGrosholz_1",@,"","Video NTSC","2004","Alex Grosholz","@","","","","","","","","",""
@,,0d8714a559af36c15ff61abc8f87f74322887006,@,@,"Climber 5",@,"","Video NTSC; (beta)","2004","Debro, Dennis","@","","[RC4]","","","","","","",""
@,,0da1f2de5a9b5a6604ccdb0f30b9da4e5f799b40,@,@,"Gas Hog",@,"","Video NTSC","1983","Spectravideo","@","","","","","","","","",""
@,,0da7fb4ac7648c8e1014121f0542f45ed247a355,@,@,"Bloody Human Freeway",@,"","Video PAL; (proto)","1981","Activision","@","","","PAL","","","","","",""
@,,0dbc3d06b906be0819ccb428f45cc09019d357be,@,@,"Bobby is Going Home",@,"","Video NTSC","19xx","CCE","@","","","NTSC Jentzsch, Thomas","","","","","",""
@,,0dd72a3461b4167f2d68c93511ed4985d97e6adc,@,@,"Cubicolor",@,"","Video NTSC; (proto)","1982","Fulop, Rob - Imagic","@","","","","","","","","",""
@,,0e0c327d57dce5ffe7d46d553c243c32751ecd50,@,@,"AtariAge Combat Redux Design Contest - Compacho_1",@,"","Video NTSC","2004","Compacho","@","","","","","","","","",""
@,,0e146b4081ae08d7a527bd0e7abd23bb1d42dffb,@,@,"Barnstorming",@,"","Video PAL","1982","Activision","@","","","","","","","","",""
@,,0e1738a67b926f84c1a4917e18423e5ee235055f,@,@,"AtariAge Combat Redux Design Contest - SheldonSims_1",@,"","Video NTSC","2004","Sheldon Sims","@","","","","","","","","",""
@,,0e45aa7fcfee220177ba00b780459fb278dc86c5,@,@,"AtariAge Combat Redux Design Contest - JeffThompson_10",@,"","Video NTSC","2004","Thompson, Jeff","@","","","","","","","","",""
@,,0e497cc2471df7db5de2d33906934d77d488e68e,@,@,"Cave 1K",@,"","v 1.08; Video NTSC","2003","@","@","","","","","","","","",""
@,,0e4989ababc54bdb1bbabdc220fffd847eaa19c1,@,@,"AtariAge Combat Redux Design Contest - Spike_13",@,"","Video NTSC","2004","SPIKE","@","","","","","","","","",""
@,,0ea0dea570acedc806aae630a92f68b3e1d63868,@,@,"Dark Chambers",@,"","Video PAL","1988","Atari","@","","","","","","","","",""
@,,0ea3dd20a944eb476ce86445cfc5206fec3637e7,@,@,"Fat Albert",@,"","Video NTSC","2000","Marli, David","@","","[Fast Food]","","","","","","","1"
@,,0ed78c49791a534d51ad523418bcf7758b6d79ec,@,@,"Medieval Mayhem",@,"","Video PAL","2006/04/27","Spice, Darrell Jr.","@","","","","","","","","",""
@,,0f030a4dbbceb0807f8587c22f78fb121abd9233,@,@,"Crazy Combat",@,"","Video NTSC","2003","Krytol","@","","[Combat]","","","","","","","1"
@,,0f09ca059cbbd251bf22d73a85503ea1cccfc10f,@,@,"Climber 5",@,"","Video NTSC; (pre-release)","2003/05/07","Debro, Dennis","@","","","","","","","","",""
@,,0f15ee48cc68630ebbf3e43d37528c5088506245,@,@,"Gopher",@,"","Video PAL","1982","US Games","@","","","","","","1","","",""
@,,0f18347ede9338f4aa85450667d164a7dea41101,@,@,"Imagic Selector",@,"","Video NTSC","1982","Imagic","@","","","","","","","","",""
@,,0f4bed960092061a5e3a8a118118793b16b902b4,@,@,"Dragonstomper",@,"","Video PAL; (Part 1 of 3)","1982","Starpath","@","","[Supercharger Cassette]","","","","","","",""
@,,0f4ee8b9077834a7af2a6a9556d273bc55a97938,@,@,"Helo Wars",@,"","Video NTSC","2004","Atari Troll","@","","[Time Pilot - Final]","","","","","","","1"
@,,0fadef01ce28192880f745b23a5fbb64c5a96efe,@,@,"Blueprint",@,"","Video NTSC","1983","CBS Electronics","@","","","","","","","","",""
@,,0ffc02c54190e9dd51ac1e52c911d3d7d730a40a,@,@,"Dodge 'Em",@,"","Video NTSC","1981","Atari","@","","","","","","","","",""
@,,1005fa9acca334e7b0b7ac93d91b30f6aa1e1a79,@,@,"AtariAge Combat Redux Design Contest - JanHagelskamp_7",@,"","Video NTSC","2004","Hagelskamp, Jan","@","","","","","","","","",""
@,,100dbfcdffd62e89c4d04a1657c2136f547120ef,@,@,"Hack 'Em and Hangly Man",@,"","Video NTSC; (pre-release)","2004/08/15","Nukey Shay","@","","[Pesco - Daily Release 2]","","","","","","","1"
@,,1033749de420d5e2a2e9195229603608d63e7d67,@,@,"Scroll Test",@,"","Demo 1; Video NTSC","2006","Maus Games","@","","","","","","","","",""
@,,103ab8e290afaa1df3a9ba83b012f9e637082057,@,@,"AtariAge Combat Redux Design Contest - TroyWhelan_6",@,"","Video NTSC","2004","Troy Whelan","@","","","","","","","","",""
@,,1073907bccda2225ebbe6687d11eda63c29bdf29,@,@,"Don't Get Hit!",@,"","Video NTSC","2004","vb Master","@","","[Freeway]","","","","","","","1"
@,,10be6b7acbef3f09ce9561e1f6367d56c3d488b5,@,@,"Hack 'Em",@,"","Video NTSC","2005/02/10","Nukey Shay","@","","[Pesco - Bugfix 1]","","","","","","","1"
@,,10e652b7d0d050209da261d90dac0d19457b7ad4,@,@,"Climber 5",@,"","Video NTSC; (pre-release)","2003/04/16","Debro, Dennis","@","","[For Philly Classic 4]","","","","","","",""
@,,10ed203c5f207be162c7f542260f903dd707dc3d,@,@,"Hack 'Em",@,"","Video NTSC","2006/04/15","Nukey Shay","@","","[Pesco]","","","","","","","1"
@,,10f3eb08fa49425b1245e9baa7263a1f275e74dc,@,@,"AtariAge Indy 500 XE Track Design Contest - RicoDones_13",@,"","Video NTSC","2004","Rico Dones","@","","","","","","","","",""
@,,1117c105319ef135b8b03c7cf53c5eaa1472d0b3,@,@,"Hack 'Em",@,"","Video NTSC; (pre-release)","2004/09/05","Nukey Shay","@","","[Pesco - Daily Release 1]","","","","","","","1"
@,,115ca9a4c4e80e910f1fabaf7c3086aa9b0bf777,@,@,"Dancing Baby",@,"","v 4; Demo 1; Video NTSC; Copyright Public Domain","2003/01/08","Davie, Andrew","@","","","","","","","","",""
@,,118c2f09c49e89d90d3d6b2db50955aa2de8aae3,@,@,"AtariAge Combat Redux Design Contest - pmitch_3m_15",@,"","Video NTSC","2004","pmitch_3m","@","","","","","","","","",""
@,,1191ed3cac491bab487ab3c3b52ecf56bd817b58,@,@,"Challenge",@,"","Video PAL","198x","HES - Funvision","@","a","a 1","","","","","","",""
@,,11d638e95e57467b066c1b9f59d5655d1c216f0d,@,@,"Dodge 'Em",@,"","Video NTSC","1981","Atari","@","b","b 1","","","","","","",""
@,,11daf85afd3b624ff9e42cee910186a246a8eb18,@,@,"AtariAge Indy 500 XE Track Design Contest - JeffThompson_14",@,"","Video NTSC","2004","Jeff Thompson","@","","","","","","","","",""
@,,11ff8f3f384c3343ec02efff599b1b6e81604845,@,@,"Demo Image Series #15 - Three Marios",@,"","Video NTSC; Copyright Public Domain","2003/03/06","Davie, Andrew","@","","","","","","","","",""
@,,122ed158c664ef2d1c719047eb04ab3a43c87d93,@,@,"Euchre",@,"","Video NTSC; Copyright Public Domain","2002/07/15","Eid, Erik","@","","","","","","","","",""
@,,1242405bd188cfdf545963f33648fd78a63e8cde,@,@,"AtariAge Combat Redux Design Contest - dor-x_3",@,"","Video NTSC","2004","dor-x","@","","","","","","","","",""
@,,1245d74a98f68fa1510152dbe2da33524329a669,@,@,"Bottomless Pitfall!",@,"","Video NTSC","2005/02/02","Nukey Shay","@","","[Pitfall!]","","","","","","","1"
@,,124dc2aaed365809342075f2ddb3001f2aa78f4a,@,@,"Magicard",@,"","","1982","CommaVid","@","o","o 1; [Atari Keypad]","","","","","","",""
@,,128e435106242352c8bb264dd24278ba982a60b8,@,@,"Barnstorming",@,"","Video NTSC","1982","Activision","@","o","o 1","","","","","","",""
@,,12a4b91d1f56aff2ddf42a80d8d2709d206e6078,@,@,"AtariAge Indy 500 XE Track Design Contest - MariaPoklemba_8",@,"","Video NTSC","2004","Maria Poklemba","@","","","","","","","","",""
@,,12d2f7e75e9107093182dfcf3fb74370b0167c42,@,@,"Ghost Manor",@,"","Video PAL","1983","Xonox","@","o","o 1","","","","","","",""
@,,131b2b4f9d2e1594009989a73235594c3e6f6851,@,@,"Freeway",@,"","Video NTSC","1981","Activision","@","o","a 1; o 1","","","","","","",""
