"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
Pac-Man,,00fa1afc97c55a51f5dee9f0560e8059d6819d04,,,,,,,1983,Digitel,,?,,,,,,,,,,,,
"McDonald's Golden Arches Adventure",,0103b35b1aef6b10c1c0a44b213ebf30af708df6,,,,,,Prototype,1983,"Parker Bros",,!,,,,,,,,,,,,
Marauder,,010add7c360052198a4f81b2be96350f4178da2e,,,,,,,1982,"Jone Yuan Telephonic Enterprise Co",,?,,,,,,,,,,,,
Phoenix,,010d51e3f522ba60f021d56819437d7c85897cdd,,,,,,,1982,Atari,,?,,,,,,,,,,,,
Defender,,01204555db8d97399ce4898809ff24c94215c299,,,"Defender Vector",,,,,,,b,,,,,,,,Defender,@,,,
"!Public Domain: Miscellaneous",,0127c2f7a7d3dbcbf41e3a9a902578270649406b,,,"Fu Kung!",,,V0.10,2003/01/28,"Davie, Andrew",,?,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,012ba0eb1c435aec255cd7e87010e65861e0eee0,,,"Demo Image Series #10: It's Art",,,,28/02/2003,AD,,?,,,,,,,,,@,,,
"River Raid",,0130f9d1334e106f2fbd9bbd5c01efae4f39cae1,,,"Ground Zero",,,PAL,1983,"Rainbow Vision",,!,,,,,,,,,,,,
"Artillery Duel",,013142aa1338d132724876c1d55a322a1d049380,,,,,,PAL,1983,Xonox,,!,,,,,,,,,@,,,
Combat,,0146c6b7e56de38a1867ed72799a60b75b586387,,,"Philip R Frey_8",,,,,"Philip R Frey",,?,,,,,,,,Combat,@,,,
Vanguard,,01475d037cb7a2a892be09d67083102fa9159216,,,,,,,1982,Atari,,?,,,,,,,,,@,,,
"Indy 500",,01533e863bbb1e39618f87ba167ba10359fc89b7,,,"Walter Lauer_22",,,,,"Walter Lauer",,?,,,,,,,,"Indy 500",@,,,
"Indy 500",,0161f59087902466a2c6f64c2f7cab9241c46dbf,,,"Jeff Thompson_1",,,,,"Jeff Thompson",,?,,,,,,,,"Indy 500",@,,,
"Donkey Kong",,01abbc2d630b9273555c7aaf1e9beba22aa0e48c,,,,,,,,"Star Game",,?,001,,,,,,,,,,,
@,,01d03174b4696fdb4ebaf31a7f50ccc82aa598b5,,,"Shoot More Blocks",,,@,2022/01/06,"Santuci, Jason",@,@,@,@,@,@,@,@,@,@,@,,,
Alien,,01d99bf307262825db58631e8002dd008a42cb1e,,,,,,,1982,"20th Century Fox",,?,,,,,,,,,@,,,
"Indy 500",,01ed1abd96393a24a1c20c889022406de86996ef,,,"John Kless_1",,,,,"John Kless",,?,,,,,,,,"Indy 500",@,,,
"Medieval Mayhem",,01f23c1dd1751624675481efb7e0bbc2b87646c6,,,,,,,2006/04/22,Spicesoft,,?,,,,,,,,,@,,,
Kangaroo,,01fd30311e028944eafb6d14bb001035f816ced7,,,,,,,1983,Atari,,!,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,0206368c88cb18ff5f4965988d05e06f18f5e6ac,,,SCSIcide,,,"Pre-release 6",,"Joe Grand",,?,,,,,,,,,,,,
Racquetball,,020c1ec75358b86dea92e61e7ed75e343d68188a,,,,,,,,,,?,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,020ca09f12d823ae478f45546d2de1751e648b50,,,Qb,,,v2.15,,Retroactive,,?,,,,,,,,,,,,
"PlayAround Demo",,02104ffafb6d37dc60833ba42ff48d787cee550f,,,,,,,1982,"PlayAround - J.H.M.",,?,,,,,,,,,,,,
Fathom,,0218880fff54d51dbdcf8adc101a37173f15793e,,,,,,,1983,Imagic,,b,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,021d22b3fd3a7a6e365a31cc4e852088a08e43ab,,,"Star Fire",,,,07/01/2003,MP,,?,,,,,,,,,,,,
"!Public Domain: Games",,022ba1539ab38226259fcd7095a1857364e2a55e,,,"Hack 'Em | Hangly Man",,,timecheck,2004/08/10,"Shay, Nukey",,?,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,023e3024007a7589ed7d18ad2ce4cff3bc86365e,,,"Demo Image Series #15: Three Marios",,,"Non-Interleave | PAL",06/03/2003,AD,,?,,,,,,,,,@,,,
"Jr. Pac-Man",,02420b3ce8054f59c50e69dc7973bd7ce37851c1,,,"Nitemare at Sunshine Bowl-a-Rama beta 1",,,,,"Atari Freak 1",,?,,,,,,,,"Jr. Pac-Man",,,,
"Breakout / Breakaway IV",,02484c1349c1926bf9733a2ee49cd98e5901e579,,,,,,,1978,Atari,,?,,,1,,,,,,@,,,
"Code Breaker",,0252bb61f8ca0462cc57a273d575c4bcdb5a95f2,,,,,,PAL,1978,Atari,,!,,,,,,,,,@,,,
"Meteor Defense",,0266966ab36fa6354c7487dfa5a1fc5f5c0ae5bc,,,"Meteor Smasher",,,,,Snailsoft,,?,,,,,,,,"Meteor Defense",,,,
Bowling,,026a3bda032d1af6096804533e330e48662ddad5,,,,,,PAL,,Atari,,o,32-in-1,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,02746df61af5128d4a099f9a98b7578b4d7af16b,,,"Blue and White Sprite Demo",,,,,,,?,,,,,,,,,,,,
"!Public Domain: Games",,0275e1cbb73ae257b002ee6edbdd32420d294aca,,,Hack'Em!,,,,2004/07/29,"Shay, Nukey",,?,,,,,,,,,@,,,
Megamania,,029fac354ceb2d3a8d8cc4d400b377c0cb0eddea,,,,,,,1983,Digitel,,?,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,02a0ca972c0e0395136a8ca01baea883c8877c67,,,"Many Blue Bars and Text",,,"Demo 4",,,,?,,,,,,,,,,,,
"Tanks But No Tanks",,02a521354575d2270f75250e79bc18f69f666c7f,,,Labyrint,,,PAL,1983,Goliath,,!,,,,,,,,,,,,
"Cosmic Ark",,02ae141c7e22cc34cebd9b6cb36e39c7f9ce2145,,,,,,"No Stars Version | PAL",1982,Imagic,,!,,,,,,,,,@,,,
"Jr. Pac-Man",,02cffb86f058b4028116278ea89d32eac50dd502,,,"Fat Freddie",,,RC6,,,,?,,,,,,,,"Jr. Pac-Man",@,,,
"!Public Domain: Miscellaneous",,02d1e8014e3dfc26b3640a2cfc032a53b5d9998f,,,"Mr. Roboto Theme",,,,,"Paul Slocum",,?,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,02dfc36d9ba6d6929b76e5e6bb4ea701259e9a55,,,"Death Derby",,,v0010,2001,"Glenn Saunders",,?,,,,,,,,,,,,
"!Public Domain: Games",,02e03e5cb3934508b6cac51dbfa679f96274c0cb,,,Hack'Em!,,,,2004/09/07,"Shay, Nukey",,,,,,,,,,,@,,,
Freeway,,02f90d614a2a4480a77dfc5fc1a60c1eca5a8272,,,,,,,1981,Activision,,o,,,,,,,,,@,,,
Venture,,0305dfc99bf192e53452a1e0408ccc148940afcd,,,,,,,1982,Coleco,,!,,,,,,,,,,,,
H.E.R.O.,,0328d9015467038bab4d132113095b91ab5db424,,,,,,,1984,Activision,,o,,,,,,,,,,,,
"Squeeze Box",,033148faebc97d4ed3a86c97fe0cdee21bd261f7,,,,,,,1982,"US Games",,!,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,033e09db172d49cd0865aeadb952a1114b4f4880,,,"Color Table Display Helper",,,,,Junkosoft,,?,,,,,,,,,@,,,
Joust,,033fa9ecad9eb4d5cfebf6505cb76a2126de6567,,,,,,PAL,1982,Atari,,!,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,0359f413ef70e01d6e303a97cadfde5e3e199eee,,,"Many Blue Bars and Text",,,"Demo 2",,,,?,,,,,,,,,,,,
Euchre,,0359fc11bf31d44e5db07e6e347028da19110749,,,,,,Beta,12/09/2002,"Erik Eid",,?,,,,,,,,,@,,,
"Party Mix",,035bad1d6142dbe932eb2f2a4e34bbb64692fa9f,,,"Party Mix Preview",,,,1982,Starpath,,?,,,,,,,,,,,,
Airlock,,0376c242819b785310b8af43c03b1d1156bd5f02,,,,,,,1982,"Data Age",,!,,,,,,,,,@,,,
"Big Bird's Egg Catch",,037b23748f1351abf965571ec48975eb4c59c0c2,,,,,,PAL,1983,Atari,,!,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,0383240e984dd7bf862b1f1715f022426388c737,,,"Big: Move This Demo 2",,,,,,,?,,,,,,,,,,,,
"Pole Position",,0388ba532c5ebd20d3661773afb8cccf98af39b4,,,,,,,1983,Atari,,b,,,,,,,,,@,,,
"Solar Fox",,038b0db9ea2d8353dd0c091cab351f9624a693c9,,,,,,PAL,1983,"CBS Electronics",,!,,,,,,,,,,,,
"Adventures of Tron",,03a495c7bfa0671e24aa4d9460d232731f68cb43,,,,,,,1983,Mattel,,?,,,,,,,,,@,,,
"Demon Attack",,03a9ea4191358ea65778b74b2f265089706a9a9a,,,,,,"Imagic w-Picture Label | PAL",1982,Imagic,,!,,,,,*,,,,@,,,
"Inca Gold",,03a9f73814e066be5edb541ddb7f17a9d17b56f2,,,"Spider Kong",,,PAL,1983,Goliath-Funvision,,!,,,,,*,,,,,,,
"Fast Food",,03bc54eaa83872d4622513b23094c02b2b38a619,,,"Der Vielfrass",,Vielfrass,PAL,1983,Starsoft,,!,,,,,,,,,@,,,
"Indy 500",,03df7f1b7c60586ae0695b10891144d1477a510e,,,"Chris Johnson_9",,,,,"Chris Johnson",,?,,,,,,,,"Indy 500",@,,,
Oink!,,03eb4a3b3db04c1782e1a91d27ea515163d258fb,,,,,,,,CCE,,?,,,,,,,,,,,,
Combat,,03ff7c7bf7041d9171baa4de095b4bb30553c0a7,,,Mechanized_10,,,,,Mechanized,,?,,,,,,,,Combat,@,,,
Combat,,0417eba084c7c01933061a9b5c3868175353558e,,,"Al Kuester_1",,,,,"Al Kuester",,?,,,,,,,,Combat,@,,,
Combat,,041aa6021290ac988e62f95188032ae875366336,,,Titans,,,,,Snailsoft,,?,,,,,,,,Combat,,,,
"!Public Domain: Games",,042126be19ad963565a2620858099a5d0ad40686,,,"Hangly Man",,,,2004/05/18,"Nukey Shay",,?,,,,,,,,,@,,,
Defender,,0432a50bd776a4cfdccf514d5a7875bd5d9f2293,,,"War of the Worlds",,,,,"Kyle Pittman",,?,,,,,,,,Defender,,,,
"Grand Prix",,04359079d6960d0abc2f49330873fac10c9d9e21,,,Autorennen,,,PAL,,Ariola,,!,,,,,,,,,@,,,
"Video Chess",,043ef523e4fcb9fc2fc2fda21f15671bf8620fc3,,,,,,,1978,Atari,,!,,,,,,,,,,,,
Dragonstomper,,0450f52c501c1018c7f2b8d6f18767daf17bdadc,,,,,,"3 of 3 | PAL",1982,Starpath,,?,,,,,,,,,@,,,
"Circus Atari",,0461f11aec13c0610612be9337fc2d2d4cbe6cab,,,"See Saw",,,PAL,1983,"Cooper Black",,!,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,04656bc8e3f070dc0809c3e825eac25aa1cc8872,,,"Rescue Bira Bira",,,,,"Chris Cracknell",,!,,,,,,,,,,,,
"RealSports Tennis",,0467559378cfba949be579cadaf2dead6e25a55c,,,,,,PAL,1983,Atari,,!,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,046f12c1e0ee8eb9a82cb22f6719efa7911a0476,,,"Warring Worms",,,"Tim Strauss Edition",20/12/2002,"Billy Eno",,?,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,047318f78a2794654f161b10681d072d7de8909a,,,"Death Derby",,,"2LK Demo",26/01/2003,TJ,,?,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,04952ad31ee27f85892e4ba7431014ca078c3f52,,,"Death Derby",,,,21/01/2003,TJ,,?,,,,,,,,,,,,
Halloween,,049a527e210f3634aa2bad29ea8cf49adb4f768b,,,"Blob, The",,,,,"Cody Pittman",,?,,,,,,,,Halloween,@,,,
"Indy 500",,04a53dd1822d8659ec303e4c62112bbacd086d5b,,,MoJoFLTR_8,,,,,,,?,,,,,,,,"Indy 500",@,,,
Astroblast,,04acf9aa75682edb1f6237eef0bf94a6d8d7d32a,,,"Borg Wars II Swirl Torpedo",,"Borg Wars 2 Swirl Torpedo",,,"Atari Troll",,?,,,,,,,,Astroblast,@,,,
"!Public Domain: Miscellaneous",,04b118e2c9c3e8749718dbaf035076da5df49454,,,"Star Fire",,,,28/11/2002,MP,,?,,,,,,,,,,,,
Combat,,04cc9b080f3f9063586d959d71415e14a66f4ec0,,,"Chris Johnson_4",,,,,"Chris Johnson",,?,,,,,,,,Combat,@,,,
"Space Jockey",,04e132f901f82c89eb1a1f2a4ba79e97e8b9d786,,,,,,PAL,,Atari,,!,32-in-1,,,,,,,,@,,,
H.E.R.O.,,04e9462254ae9db4804b3d331f2ad22c61901311,,,,,,SECAM,1984,"Activision, John Van Ryzin",,?,EAZ-036-04,,,,,,,,,,,
"Indy 500",,04eb1014ce91617b766b6c23e2d566112eb58c6e,,,MoJoFLTR_12,,,,,,,?,,,,,,,,"Indy 500",@,,,
"!Public Domain: Miscellaneous",,0503958e3ffc65a2794dc6a8a9c17f4c983c6257,,,"Fu Kung!",,,v0.04,2003/01/10,"Davie, Andrew",,?,,,,,,,,,,,,
"!Public Domain: Games",,0539e47c854f8fa018d66d833f3997f100911d9f,,,Incoming,,,,02/10/2002,"Ben Larson",,?,,,,,,,,,,,,
"Combat Rock",,05526a1f892804d91c4541e1596b3b01367552ee,,,,,,,2001,"Hozer Video Games",,?,,,,,,,,,@,,,
"Air-Sea Battle",,055c7e4186626fdb022a89eb8d8c3078acb58112,,,,,,PAL,1977,Atari,,!,,,,,*,,,,@,,,
"2 Pak Special",,05664dcc45d02ce585cd79d551c5c20fc2c7a833,,,,,,"Black - Challenge, Surfing | PAL",1990,HES,,!,,,,,,,,,@,,,
"Indy 500",,059085cfc06825e2f71ff68996f4e52059739993,,,MoJoFLTR_6,,,,,,,?,,,,,,,,"Indy 500",@,,,
"!Public Domain: Miscellaneous",,059378a772db9c4e5b13870d29ba5c042bcef43c,,,"Ship Demo",,,v1502,,,,?,,,,,,,,,,,,
Combat,,05940055f6dfb5f763e5f4fa05db5d729eb57673,,,"John Tielli_2",,,,,"John Tielli",,?,,,,,,,,Combat,@,,,
Kangaroo,,059ac7191565aaef17cb9f6a612af2f41bd257da,,,Caveman,,,WIP4,,,,?,,,,,,,,Kangaroo,@,,,
"International Soccer",,059c0b5a3568f13ace63e5c61208beea9e924ffd,,,,,,PAL,1989,Telegames,,!,,,,,,,,,,,,
Moonsweeper,,05ab04dc30eae31b98ebf6f43fec6793a53e0a23,,,,,,,1983,Imagic,,?,,,,,,,,,,,,
"Indy 500",,05d935a88f0669cf97a567ff358e103af7609083,,,"Curtis F Kaylor_1",,,,,"Curtis F Kaylor",,?,,,,,,,,"Indy 500",@,,,
"SwordQuest: Earthworld",,05db3d09fa3dac80c70aae2e39f1ad7c31c62f02,,,,,,,1982,Atari,,!,,,,,,,,,,,,
"Condor Attack",,05dede1debc04fb1c81a8d940e32ac08e85af29b,,,"Space Monster",,,PAL,1982,"K-Tel Vision",,?,,,,,,,,,,,,
"Slot Racers",,05f8d0e9f9bec192dfe5947965039817c8c390df,,,,,,,1978,Atari,,o,,,,,,,,,,,,
Millipede,,06092998a30e816a97fe9e4d3f27085b913ec9f9,,,,,,Prototype,1984,Atari,,?,,,,,,,,,,,,
Airlock,,060aa030555a90b3ea9c00dd5cb2bfd61933b9a6,,,,,,,1982,"Data Age",,b,,,,,,,,,@,,,
Millipede,,0616f0dde6d697816dda92ed9e5a4c3d77a39408,,,,,,,1984,Atari,,?,,,,,,,,,,,,
"Chuck Norris Superkicks",,061e5196af3b559766d4158a13faef04f7365cd5,,,"Kung Fu Superkicks",,,PAL,1989,Telegames,,!,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,0629c4efee622098bdc6ab1a37e2808f5abed1f5,,,"Radial Pong",,,v01,,"Jeffry Johnston",,?,,,,,,,,,,,,
Tennis,,062ed7db6229ca942e83e689e4379ef1d102469d,,,,,,4K,,"Canal 3 - Intellivision",,?,,,,,,,,,,,,
Magicard,,06488098b46864b84e76ec742bac0cd2d10f029d,,,"Magicard Sample Program 4: Generating Your Own Display $f200",,,,1982,CommaVid,,?,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,064c6c2930f0535a30e1d47b9a48ee2a9038442e,,,"Hozer Video Demo",,,,,,,?,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,065c297248d0d6117168424c4d93d744a8ddb2de,,,"Space Instigators",,,v1.8,2002/10/19,CT,,,,,,,,,,,,,,
Bridge,,066193a13acbc1abfa6fdec29d41f7ad14869a5b,,,,,,PAL,1980,"Activision, Larry Kaplan - Ariola",,?,"EAX-006, PAX-006 - 771 006-720",,,,,,,,,,,
"!Public Domain: Miscellaneous",,0675355d08bc0e03c65fd6626d53e40d134855b5,,,"Radial Pong",,,v04,,"Jeffry Johnston",,?,,,,,,,,,,,,
"Spider Fighter",,06820ad3c957913847f9849d920bc8725f535f11,,,,,,,1983,Activision,,!,,,,,,,,,,,,
"Marble Craze",,06ac4f8f284e97a3ec953746b05ad718218f1eba,,,"Marble Craze Demo",,,,,,,?,,,,,,,,,,,,
"Skate Boardin'",,06d634a4ab6e1cc54ca61df16244e2e1d883e638,,,,,,,2002,Skyworks,,!,,,,,,,,,,,,
"Indy 500",,06e67e4ff5d2bb38d424ec74121cb5c3c69eb039,,,"Maria Poklemba_17",,,,,"Maria Poklemba",,?,,,,,,,,"Indy 500",@,,,
Assault,,070830c1f555aa13b490ac756dee7434b1879911,,,Balthazar,,,,,Snailsoft,,?,,,,,,,,,@,,,
Bowling,,075814a8e7fda7e6a097221cf2dabc9e1a1820ff,,,,,,PAL,1978,Atari,,o,,,,,,,,,@,,,
"Dark Chambers",,07594ff7b11122a93f56af328771eaede17a76cf,,,"Mangum Steele",,,,,,,?,,,,,,,,"Dark Chambers",@,,,
"Lock 'N' Chase",,075ec3678ceabbee46a7d576fdd199a4ab908cc0,,,,,,PAL,1988,Telegames,,!,,,,,,,,,,,,
Combat,,077d4886fa092dbee1fa3fe355bd155b5a621290,,,Spike_22,,,,,,,?,,,,,,,,Combat,@,,,
Stargate,,07920046ed55519797274117f2f8c8c7e530f623,,,,,,PAL,1984,Atari,,!,,,,,,,,,,,,
Joust,,0794915da9bd29e7771734764ac867330ecf2e37,,,,,,Prototype,07/05/1983,"Atari - GCC, Mike Feinstein, Kevin Osborn",,?,CX2691,,,,,,,,,,,
"!Public Domain: Miscellaneous",,079c375daf3fcde73fc8d0505be9e0f2ca543d96,,,"Dodge Demo 4",,,,,,,?,,,,,,,,,,,,
Krull,,07a1c1b1a2297c4edde0e16f610b5ec23c775217,,,,,,,,CCE,,?,,,,,,,,,@,,,
"Bank Heist",,07a6adc78299d981cfdf2d96e708b1f8e4f7fb4b,,,"Skull Island",,,PAL,,,,!,,,,,,,,,@,,,
Exocet,,07b12357904ec3a4846d27b3790581f6eb5da2b7,,,,,,PAL,1983,Sancho-Goliath,,!,,,,,,,,,@,,,
"Indy 500",,07c9982e4f7037e6c0b2414a080d80d544129b99,,,"Rico Dones_8",,,,,"Rico Dones",,?,,,,,,,,"Indy 500",@,,,
"!Public Domain: Miscellaneous",,07cc9f952038ca759b5459a0d1eb2c15f3d49d80,,,"Test Cart",,,,2002,"Paul Slocum",,?,,,,,,,,,@,,,
"Ski Hunt",,07d954ebe8a639249b2185d2b45bc9216cae14e6,,,"Mountain Man",,,PAL,1983,"ITT Family Games",,!,,,,,,,,,,,,
"Dancing Plate",,07e94a7d357e859dcff77180981713ce8119324e,,,,,,PAL,1983,BitCorp,,?,,,,,,,,,@,,,
Joust,,07ff72cdbd8adb33681e2dabec5d9cd1f39f7acb,,,"Dueling Borg!",,,,,"Atari Troll",,?,,,,,,,,Joust,@,,,
"Shooting Arcade",,0803cc4f19edf069050d387a487fca84c7b1a79f,,,,,,"Light Gun | Prototype",03/07/1989,"Atari - Axlon, Tod Frye - Heuristica, Agustin Ortiz",,,CX26169,,,,,,,,,,,
"!Public Domain: Games",,08076182f66d95faeeff745eaa904e21f63e60c5,,,"Hangly Man",,,,2004/05/10,"Nukey Shay",,?,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,082178e28301854f7044e2b2932cec4e89b7485a,,,"Green and Yellow Number 1 Demo",,,,,,,?,,,,,,,,,,,,
"Indy 500",,08259244b14b67ed1d8f48b38b965859c046a01d,,,Pato_7,,,,,Pato,,?,,,,,,,,"Indy 500",@,,,
"!Public Domain: Miscellaneous",,082a7bc7d0fdbf307501cd146e18ed3d03b9ec0f,,,"Vertical Ship Demo 1",,,,,,,?,,,,,,,,,,,,
Decathlon,,082fc914d6ebf415926fbb6cf781de209a4d052d,,,,,,PAL,1983,Activision,,!,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,08400e647b752d5b14f2ca382583d49978e433c3,,,"Demo Image Series #9: Genius",,,,28/02/2003,AD,,?,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,08555905609caf43fe6e16e65a5fb1804e42646c,,,Flap-ping,,,,2005/02/07,,,?,,,,,,,,,@,,,
"Sky Diver",,0856dd930db32843b25f33459abe7e7c4895646e,,,,,,PAL,1978,Atari,,!,,,,,,,,,,,,
Casino,,08598101e38756916613f37581ef1b61c719016f,,,,,,,1978,Atari,,!,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,08687ff875df1883c1e08d261912027b0e33bc7a,,,"Star Fire: Warping!!",,,,10/04/2003,MP,,?,,,,,,,,,,,,
"Fishing Derby",,086a20645b688867d5035442ae7d7e67ac9d811d,,,,,,PAL,,Atari,,o,32-in-1,,,,,,,,@,,,
Atlantis,,086ca9c0bab692104590338ce8aaa061dfa2dde4,,,,,,,1983,Digitel,,?,,,,,,,,,,,,
"I Want My Mommy",,0876f06abe11369f21892ea8631cca3d84cc07f8,,,"Sesam, Oeffne Dich",,,,1983,"Jentzsch, Thomas | BitCorp",,?,,NTSC,,,,,,,,,,
"Bobby Is Going Home",,0888582c21b504f8f7ebe17b3d5a3acd7b6ffa93,,,"Bob Is Going Home",,,,,JVP,,?,,,,,,,,,,,,
"Wizard of Wor",,088dc33fad4fd90da71e21b6f19c565ff62def1f,,,,,,PAL,1982,"CBS Electronics",,!,,,,,,,,,,,,
"Shuttle Orbiter",,08952192ea6bf0ef94373520a7e855f58bae6179,,,,,,,1983,"Avalon Hill",,?,,,,,,,,,,,,
"Climber 5",,08a054cf45a3731ce81530ccbd2d89d539a8d356,,,,,,"RC05 | PAL",,"Dennis Debro",,?,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,08a337701f07c6441948f3ce56ef22d1ec467a4c,,,Qb,,,"Release Candidate #1",,Retroactive,,?,,,,,,,,,,,,
"Space Invaders",,08b78682fa7722a9c1ae5f6f8f458b273e697ff2,,,"Better Space Invaders",,,,1999,"Rob Kudla",,!,,,,,,,,,,,,
Berzerk,,08bcbc8954473e8f0242b881315b0af4466998ae,,,,,,,1982,Atari,,!,,,,,,,,,@,,,
Atlantis,,08c54371fd7c72df1f36aae43188705561a3f8bd,,,,,,PAL,,,,?,"208 in 1",,,,,,,*,,,,
"!Public Domain: Miscellaneous",,08c55b81d2a3c0e9a3488882f0ffa9bbc2346c25,,,"Robot City",,,V1.1,,"Thompson, Jeff",,?,,,,,,,,,,,,
"Video Life",,08c7c4ab5b25c008cc8a87fb1406b7d12df56124,,,,,,,1984,"CommaVid, John Bronstein",,?,"Higher sounds | CM-002",,,,,,,,,,,
"!Public Domain: Miscellaneous",,08ce878393863bb93c7095f3b55f9ffbcfd454b1,,,"Gas Gauge Demo",,,,2001,"Joe Grand",,?,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,08fa443af44eb8602a013aec69534861a865c749,,,"Matt Demo",,,,,,,?,,,,,,,,,,,,
Combat,,09153c908a7ef35113f0a2396675a19a4de7c65b,,,"Gregory D George_1",,,,,,,?,,,,,,,,Combat,@,,,
"!Public Domain: Miscellaneous",,0921fab66ce4b712701326ce105e1a84ac47b497,,,Turbo,,,"Prototype Fake v0.1 TJ",,Coleco,,?,,,,,,,,,,,,
Pac-Man,,0940fea7f04cdb6d4b90c5ad1a7e344e68f6dbb1,,,,,,,1981,Atari,,!,,,,,,,,,,,,
"Space Invaders",,0948dac257477588d5a2605aa333d0a23013971e,,,"Garden Invaders by Jamcat",,,,,,,?,,,,,,,,"Space Invaders",@,,,
"Canyon Bomber",,0952d1682df8bed150f831fca045f9240247a2f2,,,,,,,1978,Atari,,o,,,,,,,,,@,,,
"!Public Domain: Games",,09566074f03981f53031abb9da3b091500c4ff49,,,Hack'Em!,,,PAL,2006/04/29,"Shay, Nukey",,?,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,09608cfaa7c6e9638f12a1cff9dd5036c9effa43,,,Thrust,,,V1.22,2000,"Thompson, Jeff",,?,,,,,,,,,,,,
"!Public Domain: Miscellaneous",,096a81f542ff09b5e44479c6e1eeb646e5172659,,,"Green Bar Text Demo",,,,,,,?,,,,,,,,,,,,
Airlock,,09ae3715873a88386b3bc11e429f82919b91fa1a,,,,,,Prototype,1982,"Data Age",,?,DA1004,,,,,,,,,,,
"Gangster Alley",,09c5017cff09ebb400573742cc99abc6e1577371,,,,,,PAL,1982,Spectravideo,,!,,,,,,,,,@,,,
"!Public Domain: Miscellaneous",,09c76ba8a956dafe2866d7abfbbea6f8922a3c18,,,"Loop Cart",,,"Alpha version",,,,?,,,,,,,,,@,,,
