"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,120882bb4b77c1d4fbf517a791656bf4dbd24070,,,Snake,,,v1.1,2000,"Mackintosh, Ivan",@,@,@,@,@,@,@,@,@,@,@,,,
@,,120a1b4c7bc6e0db79517759fbb0d2b898e69a46,,,DynaMate,,,v1.0,2003,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
@,,12aecbe6e57719fe7ec79915514f93317bf35bce,,,"Another Day in Hell",,,v1.1,2005,"Iceman | Thor",@,@,@,@,@,@,@,@,@,@,@,,,
"Crush Roller",,12cbcffccb20181392a444d25663c4acf017e044,,,,,,,1999,ADK,xw,,,,,,,,,*,@,,,
"Cotton: Fantastic Night Dreams",,13f28258c97740526e73b4d890b79ccf11b700b5,,,,,,,2000,Success,jp,?,,,*,,,,,,@,,,
@,,1433355c0d97a3ae47e9fccc7a610cc6aa0c89f1,,,"Movie Player Demo 1",,,@,2003,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
@,,15167900895cf773e6d16e62af1b9e753c87d31c,,,"V-Font Demo",,,v0.01,2004,"Soft'n Fuzzy",@,@,@,@,@,@,@,@,@,@,@,,,
"SNK Gals Fighters",,170e7b36a9825f9ad94c09933619aa73b084af7d,,,,,,,2000,SNK,eu-us,,,,,,,,,,@,,,
@,,17a893af829d131395e11ea5e454066d81e3c98e,,,Plink!,,,v0.01,2004,"Soft'n Fuzzy",@,@,@,@,@,@,@,@,@,@,@,,,
"Neo Cherry Master",,17d51967cf1992b6aa779a2583dac46a6590d50a,,,"Neo Cherry Master Color",,,,1999,Dyna,xw,!,,,,,,,,,@,,,
@,,18f722428e3033ba631f4f049520577da867731e,,,Bomberman,,,v1.1,2004,Thor,@,@,@,@,@,@,*,@,@,@,@,,,
@,,199e422c0f3adcb4f58960dabf22239de0d73c8b,,,Jumpy!,,,v20010418,2001,"Monkey Heeded Software",@,@,@,@,@,@,@,@,@,@,@,,,
@,,1a565d6c9dd687c6bcd69b35ca4290cabaa5ef66,,,"Multi Game Menu",,,v1.4,2000,"Bagley, Jim | Mackintosh, Ivan",@,@,@,@,@,@,@,@,@,@,@,,,
@,,1d1beec24fb184be0f57b50c4a3d544c00b42075,,,"Hello World! Clock Demo",,,@,1999,Jeff,@,@,@,@,@,@,@,@,@,@,@,,,
"Melon-chan no Seichou Nikki",,1dab3cafc49d4a11617bd09089f037f07950f771,,,,,,,1998,ADK,jp,?,,,,,,,,,@,,,
@,,1e2a5855e2e458e1366228896090fd4e7b2e2eb6,,,"Sonic the Hedgehog: Pocket Adventure",,,"Demo kiosk",1999,Sega,jp,@,@,@,@,@,@,@,@,@,@,,,
"Metal Slug: 1st Mission",,1fd72d78cb095a6fc42119e591c3859679438880,,,,,,,1999,SNK,xw,,,,,,,,,,@,,,
"Neo Poke Pro Yakyuu",,2052929b68092af6d530cbb97ff092805807f381,,,,,,,1999,ADK,jp,?,,,,,,,,,@,,,
"Neo Turf Masters",,21123ebdc12080b28e62a944d2aa656cdda8abdd,,,,,,,1999,SNK,xw,,,,,,,,,2,@,,,
"Baseball Stars",,22666d9d5a1e39e4809c9708bda3e53316bae07b,,,"Baseball Stars Color",,,,1999,"Saurus | SNK",xw,,,,,,,,,*,@,,,
"Neo Mystery Bonus",,22b726aa8a70cee896a572d3694e44ee71de72b9,,,,,,,1999,Dyna,xw,,,,,,,,,,@,,,
@,,22ccd1a8386f0af5f85e52d617645a014de90b53,,,Slideshow,,,v20030123,2003,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
@,,22d858c2b088b7149aa6c359d3ad2c8e3feadd5d,,,"NGPC War",,,@,200x,@,@,@,@,@,@,@,@,@,@,@,@,,,
"Super Real Mahjong: Premium Collection",,26b4f147a766a98dd28f66c2caaabd98d3d77fc6,,,,,,,2001,"Seta | SNK",jp,?,,,2,,,,,,@,,,
"Puyo Pop",,27c3250fb17f291832fa7189a35478d017a0ef5e,,,"Puyo Puyo 2",,,v5,1999,Sega,xw,?,,,,,,,,,@,,,
@,,27fb3edf6740cd812be8b653d8a4b8159b123b49,,,Pac-Man,,,@,1999,"Namco | SNK",@,b,@,@,@,@,@,@,@,@,@,,,
"Baseball Stars",,2838e8857305111c1ca7574712ad23b9cfd9a10f,,,"Baseball Stars Color",,,,1999,"Saurus | SNK",xw,!,,,,,,,,,@,,,
@,,28437e64585ada423b71cb4b6fd39a6fda5e9d69,,,"King of Fighters: R-1",,,@,1998,SNK,@,@,@,@,@,@,@,@,@,*,@,,,
"Cool Boarders Pocket",,2930551088bc97a407824178f23dfa8d0b6a551f,,,,,,,2000,"UEP Systems",xw,?,,,,,,,,,@,,,
@,,2a13c4daca55917f8e03e46548018237ca947898,,,Snake,,,v1.0,2000,"Mackintosh, Ivan",@,@,@,@,@,@,@,@,@,@,@,,,
"SNK vs. Capcom: Card Fighters Clash",,2a95ab1fe62b6a9dc30a05131ad212ba2de5c3cd,,,"SNK vs. Capcom: Card Fighters Clash: Capcom Version",,,,1999,"Capcom | Moto Kikaku | SNK",eu-us,?,,,,,,,,,@,,,
@,,2b4781020f0f5a200ac8ff287ac120d157242c68,,,"Anime Video Demo",,,@,2002,Raneko,@,@,@,@,@,@,@,@,@,@,@,,,
"Pocket Love: If",,2b5d9628b7b5911f90c28321227d47a527a719ea,,,,,,,1999,KID,jp,?,,,,,,,,,@,,,
@,,2bd3ab4f622386cffda25ffeccccf1e985839714,,,"Cool Cool Jam",,,@,2000,SNK,jp,b,@,@,@,@,@,@,@,@,@,,,
"SNK vs. Capcom: Card Fighters Clash 2: Expand Edition",,2c4fc8594f8ba2bf39e62fe8bcb79fc2df5a83b6,,,,,,,2001,"Capcom | Moto Kikaku | SNK",jp,!,,,,,,,,,@,,,
"Samurai Shodown!",,2c6adfa69e7aeada7d4198b373436eee35b70d01,,,,,,,1998,SNK,xw,!,,,,,,,,,@,,,
@,,2ca5b0e26dbb6f399ff89183de17603ea78e87a7,,,Snake,,,v1.2,2000,"Mackintosh, Ivan",@,@,@,@,@,@,@,@,@,@,@,,,
"Bust-A-Move Pocket",,2cb115d011ffb82ed2b2560697b8f538e298c03f,,,"Puzzle Bobble Mini",,,v9,1999,"SNK | Taito",jp-us,?,,,,,,,,,@,,,
@,,2dbf9c40ab0167ff172f10354d4674e5e6c901d5,,,"Melon Chan no Seichou Nikki",,,@,1998,ADK,jp,@,@,@,@,@,@,@,"save data",@,@,,,
"Big Bang Pro Wrestling",,2dd82db967e2bc8c2d8b569a364793d56176a68e,,,,,,Beta,2000,SNK,jp,?,,,,,,,,,@,,,
"Mezase! Kanji Ou",,2e6c314a7915ed2f0e2471814790f257b470a499,,,,,,,2000,SNK,jp,?,,,,,,,,,@,,,
"Samurai Shodown! 2",,2ec4da369d3b91af15defa64429bd9daac7ee9b5,,,,,,,1999,SNK,xw,!,,,,,,,,,@,,,
@,,2f6429b68446536d8b03f35d02f1e98beb6460a0,,,"SNK Neo-Geo Pocket BIOS",,,@,1998,SNK,@,@,@,@,@,@,@,@,@,@,@,,,
"SNK Gals Fighters",,2f806c926a19b261c42e5a60d1ddd5d132ada942,,,,,,,2000,SNK,jp,?,,,,,,,,,@,,,
@,,2fc5a5bb05fe0720f69508ebe5634a8c30720190,,,"Manic Miner Starring Miner Willy",,,v0.2a,2001,"Dodd, Lindon",@,@,@,@,@,@,*,@,@,@,@,,,
"Neo Turf Masters",,308361297bd28ebb8fb60713ae5e00cee514415c,,,,,,,1999,SNK,xw,,,,,,,,,*,@,,,
@,,30949cb7233f5e71aca6b50820c85710410f4c44,,,"Pocket Reversi",,,@,2000,"Itsui | Success",@,b,@,@,@,@,@,@,@,@,@,,,
"SNK vs. Capcom: Match of the Millennium",,32eb5e88af8c76b2872a9a9c0667b1fa76a07857,,,,,,,1999,"Capcom | SNK",xw,,,,,,,,,,@,,,
@,,34544828d57e983d262d5f7173fd6f6e67b0cdd3,,,Slideshow,,,v20030117,2003,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
@,,353b5fd7cba28cdb80f2a52e6921166c286ca031,,,"Delta Warp",,,@,2000,Iosys,jp,b,@,@,@,@,@,@,@,@,@,,,
"Metal Slug: 1st Mission",,3540bb6efbbc4f37992d2a871b8d83b4fca0e76e,,,,,,,1999,SNK,xw,?,,,,,,,,,@,,,
"Neo Twenty One",,359dc14577c7b8fb8f2c8cfa63c12bccb30fcc11,,,,,,,1999,Dyna,xw,!,,,,,,,,,@,,,
"Cool Cool Jam",,35fc85ec36dd2668e3d969b1b3d848eaa43629ac,,,,,,,2000,SNK,jp,b,,,,,,,,,@,,,
@,,377276aaabab80988167aaf50f5b96cfdd200a62,,,Fractal,,,v1.1,2000,"Slanina, Tomasz",@,@,@,@,@,@,@,@,@,@,@,,,
"Picture Puzzle",,387d37cf60562da4e95ba18440ad6e0a4cccb537,,,,,,,2000,Success,eu-us,!,,,,,,,,,@,,,
@,,38ae3432d65ec693fddf7061e9442087e3749d34,,,"SOD Chess",,,v1.0.2,2002,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
"Neo Twenty One",,39c1278b0a55851d4dcb1cf8e78f1bb66afa1e37,,,,,,,1999,Dyna,xw,,,,,,,,,,@,,,
@,,3a1aac359ef05a37c9bbb80265bb534c79e02837,,,"Biomotor Unitron",,,"Demo kiosk",1999,Yumekobo,jp,@,@,@,@,@,@,@,@,@,@,,,
"SNK vs. Capcom: Card Fighters Clash",,3b1d5ac5b4aaf1aa04479e46961c4d7c458d70fb,,,"SNK vs. Capcom: Gekitotsu Card Fighters: Capcom Version",,,,1999,"Capcom | Moto Kikaku | SNK",jp,?,,,,,,,,,@,,,
@,,3c0893620558c23b3f1d2653bdd95c8991c02d01,,,"Multi Game Menu",,,v1.0,2000,"Bagley, Jim | Mackintosh, Ivan",@,@,@,@,@,@,@,@,@,@,@,,,
@,,3c601996bec27624aa69e34ba3a1e9cf45f05f01,,,"Samurai Shodown!: Pocket Fighting Series",,,@,1998,SNK,@,@,"Button to increase blood",@,*,@,@,@,@,@,@,,,
"Super Real Mahjong: Premium Collection",,3da696ffef020045a126c4d1835f676d11a49154,,,,,,,2001,"Seta | SNK",jp,?,,,*,,,,,,@,,,
"Super 12 in 1",,3dc125aa6dc1551c1ba97c89ba741934eb9e9ae2,,,,,,,200x,,,!,,,,,*,,,,@,,,
@,,3de4b4a418f4ffe55037678d62d1c16f5838a560,,,"Flavor's NGPC Multi-ROM Menu",,,v2.0,2001,Flavor,@,@,@,@,@,@,@,@,@,@,@,,,
@,,3e0ea487d3647936413a42570d0a1a6565cc6ec9,,,"Mr. Do!",,,@,200x,"Mackintosh, Ivan",@,@,@,@,@,@,*,@,@,@,@,,,
"Shanghai Mini",,3e3e625852ac4997d3e3739e59c16e9a74f40f19,,,,,,,1999,Activision,xw,?,,,,,,,,,@,,,
"Pachi-Slot Aruze Oukoku Pocket: Azteca",,3f814c84429629d763d6dc62d513013a0cc19a0c,,,,,,v1.03,2000,Aruze,jp,?,,,,,,,,,@,,,
@,,3fc173b88fe00ecea5e2536b4f93a0e0e7f6c1fa,,,"Flavor's NGPC Multi-ROM Menu",,,v2.0,2001,Flavor,@,@,@,@,@,@,@,@,@,@,@,,,
"Sonic The Hedgehog: Pocket Adventure",,3fe15d4374c4ca073aa0393fcfcad0055bd345ab,,,,,,,1999,Sega,xw,!,,,,,,,,,@,,,
@,,40d50ceaa38b34bf738d5ce286e3aa244a8dde4c,,,DynaMate,,,v1.0,2003,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
@,,4146d21f4dd2e7d2d23b30b45004b53c7dd67ab4,,,"Manic Miner Starring Miner Willy",,,v0.1g,2001,"Dodd, Lindon",@,@,@,@,@,@,*,@,@,@,@,,,
"NeoGeo Cup '98",,420a8e80e84b0ce2edea08aea258f2445e2158b0,,,,,,,1998,SNK,jp,,,,,,,,,,@,,,
Pac-Man,,432f8ac88bbe765b58af8a2db999cd77840d28c6,,,,,,,1999,"Namco | SNK",xw,!,,,,,,,,,@,,,
"NeoGeo Cup '98",,445743119c65a6765a0bdc849a12e9038192840c,,,,,,,1998,SNK,jp,!,,,,,,,,,@,,,
@,,44b74f4a605b917f6be25f50d17a7ba2b84f5e1e,,,Plink!,,,v0.00,2004,"Soft'n Fuzzy",@,@,@,@,@,@,@,@,@,@,@,,,
@,,44e15f3320ee7667e86b75fb8ded48b6037882ce,,,"Juno First",,,@,2002,"Ahchay, Chris",@,@,@,@,@,@,@,@,@,@,@,,,
@,,45c689ac7cc5a7ee924f5cf5322187e350a1caf3,,,"DDR Neo-Gen",,,@,200x,Xenophear2,@,@,@,@,@,@,@,@,@,@,@,,,
@,,46e6e32942733d5bdd9c4339972d4e8b636a7b37,,,PocketRace,,,v0.03,2002,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
"SNK vs. Capcom: Match of the Millennium",,48093bc670e1e84564acf12ec8d8182076d7d64f,,,,,,,1999,"Capcom | SNK",xw,,,,,,,,,,@,,,
Faselei!,,48c04c8a261b25a942a9fe68abace8aad9deae23,,,,,,,1999,Sacnoth,eu-us,?,,,,,,,,,@,,,
"Puzzle Link 2",,4912c271a140291dbfc523017844a1afc68bd5e4,,,"Renketsu Puzzle Tsunagete Pon! 2",,,,1999,Yumekobo,jp,,,,,,,,,,@,,,
"King of Fighters R-1",,4a7adbcccb05b6047a38bb861523cbae7d956bfa,,,,,,,1998,SNK,xw,!,,,,,,,,,@,,,
"Delta Warp",,4ab8f0b074a1299a0adee3d7ca46d070a9ccae6d,,,,,,,2000,Iosys,jp,!,,,,,,,,,@,,,
"Metal Slug: 1st Mission",,4ab9c1a974c41b1a9a13b57cbff510627e98e92a,,,,,,,1999,SNK,xw,?,,,,zh,,,,,@,,,
@,,4cc54a1e2840425595a735626fe5ddff55807a85,,,"Multi Game Menu",,,v1.1,2000,"Bagley, Jim | Mackintosh, Ivan",@,@,@,@,@,@,@,@,@,@,@,,,
"SNK vs. Capcom: Match of the Millennium",,4d8039e1de50f7f7e3b0e5c95ff94857b26ca754,,,,,,,1999,"Capcom | SNK",xw,?,,,2,,,,,,@,,,
@,,4e41ff5d95aafbd89e9c054041472978840fe1ab,,,Maze,,,v1.02,2000,"Siebold, Jeff",@,@,@,@,@,@,@,@,@,@,@,,,
@,,503fbfd8095388ad5d0f9aec2534369efae6265c,,,"Master of Syougi",,,@,1998,ADK,jp,b,@,@,@,@,@,@,@,@,@,,,
"Last Blade: Beyond the Destiny",,50456b25dd106ca77a3148252ad0ff8c1e44d3a5,,,,,,,2000,SNK,jp,,,,,,,,,,@,,,
@,,50db9b1c267baf88a0d969dea4f72d92e46cdfaf,,,"SNK Neo-Geo Pocket BIOS",,,beta,1998,SNK,@,@,@,@,@,@,@,@,@,@,@,,,
@,,5120c7be8edb52f9cc5549b7995db23784be811e,,,"Timer Test",,,@,200x,"Mackintosh, Ivan",@,@,@,@,@,@,@,@,@,@,@,,,
"Big Bang Pro Wrestling",,51b9f5a0b233b0c9782cf522324a3a437c06c26f,,,,,,,2000,SNK,jp,!,,,,,,,,,@,,,
@,,52ff0cb2e2537042a45a1f5e07f8d6a6aa358392,,,TPaint,,,v0.7b,2000,"Carvan, Toby",@,@,@,@,@,@,@,@,@,@,@,,,
@,,53d433dfad7699006c529a02fe6e54cca3aaf424,,,DynaMate,,,v1.1,2003,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
"SNK vs. Capcom: Card Fighters Clash",,551ceb97d1e3e6384221be738b11efb5d936ffd6,,,"SNK vs. Capcom: Gekitotsu Card Fighters: SNK Version",,,,1999,"Capcom | Moto Kikaku | SNK",jp,?,,,,,,,,,@,,,
@,,55946ab249b73256641f4a4a5aa9b2787910ba6e,,,"Hicolor Slideshow 3",,,@,2003,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
"Pocket Tennis",,59602e44c631a00b2db53196204a4bc22ccd7025,,,,,,,1998,Yumekobo,xw,!,,,,,,,,,@,,,
"Neo Twenty One",,59b86166132c5f78c329fd7e3c934ff92c607155,,,,,,,1999,Dyna,xw,,,,,,,,,,@,,,
@,,5a17d977b4c1a487c4b1b9ced2f330f29ad1baa8,,,"3D Engine Demo 1",,,@,2001,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
@,,5a4f57b704d7aa560712882de1f640d9810ec5ad,,,"Napalm Neo-Neo! Demo",,,v1.1,2000,Napalm,@,@,@,@,@,@,@,@,@,@,@,,,
"Baseball Stars",,5a9792d7674ead92c08fb6f2d108b26e47a696bf,,,"Baseball Stars Color",,,,1999,"Saurus | SNK",xw,!,,,,,,,,,@,,,
"Densetsu no Ogre Battle Gaiden: Zenobia no Ouji",,5ac794c0f125bfb97efe9cd06c2aca3afdf549ea,,,,,,,2000,"Quest | SNK",jp,!,,,,,,,,,@,,,
@,,5b3c02061ae4b64ab2d8e5c9f0534ac7d276674b,,,Neotris,,,@,200x,"Julien, Loic",@,@,@,@,@,@,@,@,@,@,@,,,
@,,5bec52b62ad5d6704283a565d8578878aab1b9a0,,,"Neo Fantasy",,,@,2003,"Davis, Darek J.",@,@,@,@,@,@,@,@,@,@,@,,,
"Memories Off: Pure",,5c0ac7584b82b2cbe094e996653b5bae7d8f69cd,,,,,,,2000,KID,jp,?,,,,,,,,,@,,,
@,,5caee339c4aa1ddfb221026fea4b1a3cd317e9eb,,,"Mr. Do!",,,@,200x,"Mackintosh, Ivan",@,@,@,@,@,@,*,@,@,@,@,,,
"Puzzle Link 2",,5cf215e4a7cd0675dbd3802dce383d717f8ea670,,,,,,,1999,Yumekobo,eu-us,,,,,,,,,,@,,,
@,,5cf9428a6864802d26f59c2364f476012896628a,,,"SNK vs. Capcom: Card Fighters Clash 2: Expand Edition",,,@,2001,"Capcom | Moto Kikaku | SNK",jp,@,@,@,@,en,@,@,@,@,@,,,
@,,5d81915adcb2435b485539741240b5cf7e765e80,,,"Flavor's NGPC Multi-ROM",,,v20011213,2001,Flavor,@,@,@,@,@,@,@,@,@,@,@,,,
@,,5e0cc1ba3439ef8b0ddb2a0f9eac167f244dadd8,,,"Hello World! Clock Demo",,,@,1999,Jeff,@,@,@,@,@,@,@,@,@,@,@,,,
@,,5e72aaee02b0c5032a60935d2c2db5547d38879f,,,"Hicolor Slideshow 2",,,@,2001,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
"Bust-A-Move Pocket",,5e8c84b9a4b10aa1c3abbfdea60aef90a8b7db7d,,,,,,,1999,"SNK | Taito",us,?,,,,,,,,,@,,,
"Metal Slug: 2nd Mission",,601fabf8bacc9c18637c0326e78dd2cb47bf9c54,,,,,,,2000,SNK,xw,,,,,,,,,,@,,,
"Pachi-Slot Aruze Oukoku Pocket: E-Cup",,611919ad774441ace1a17127a16870a57f3b01c0,,,,,,,2001,Aruze,jp,,,,,,,,,,@,,,
@,,61610e2a83f1572e75923a8eb692c76599bf2ce4,,,"Movie Player Demo 2",,,@,2003,Thor,@,@,@,@,@,@,@,@,@,@,@,,,
"Evolution: Eternal Dungeons",,61827b7a13b3efe6a6b60f314fb0589a29c1bfd2,,,"Shinki Sekai Evolution: Hateshinai Dungeon",,,,2000,"ESP | Sega",jp,?,,,,,,,,,@,,,
@,,63fd9e4be7ba482e70fcafde6e50773046a5fe40,,,"Pachinko Hisshou Guide: Pocket Parlor",,,proto,1999,"Japan Vistec",jp,@,@,@,@,@,@,@,@,@,@,,,
"Dive Alert",,64467acf90be6931f9aa532ed8e1fd4dc60946c6,,,"Dive Alert: Becky's Version",,,,1999,Sacnoth,eu-us,?,,,,,,,,,@,,,
"Dive Alert",,66624028ec986084a95237c74173849a8a729398,,,"Dive Alert: Burn Hen",,,,1999,Sacnoth,jp,?,,,,,,,,,@,,,
@,,6695a13569ddf48c0aac77720bf199c7f35b2feb,,,Pac-Man,,,@,1999,"Namco | SNK",@,b,@,@,@,@,@,@,@,@,@,,,
"Biomotor Unitron",,66d8222317b473813c2a26cf2e65a063c62cdff7,,,,,,,1999,Yumekobo,eu-us,,,,,,,,,,@,,,
"Pocket Tennis",,67826f4c8e488938f7e1b26e331f79ebf0aa2565,,,,,,,1998,Yumekobo,xw,,,,,,,,,,@,,,
"Puzzle Link 2",,6864696c651ca7022f7ba04b96723863c52dd869,,,,,,,1999,Yumekobo,eu-us,,,,,,,,,,@,,,
@,,6867079d78f9ac32ead236c21956ab6e536993fc,,,"Flavor's NGPC Multi-ROM Menu",,,v1.0,2001,Flavor,@,@,@,@,@,@,@,@,@,@,@,,,
"Rockman: Battle & Fighters",,6897404d76b022c303d40eac279e2820a59c7586,,,,,,v0.05_LFont,2000,Capcom,jp,?,,,,en,,,,,@,,,
"Neo Twenty One",,69e849a7449ecb7872f059e29d30f3ddf911b5b0,,,,,,,1999,Dyna,xw,,,,,,,,,,@,,,
@,,6ad83445dd4e8a7e9b78ff65706866b686061639,,,"Starfield Array Demo",,,@,199x,"Bacon, Roger",@,@,@,@,@,@,@,@,@,@,@,,,
@,,6b4414ebc99c72cc6c79aa7a01c38378b9ccd058,,,"King of Fighters: R-2",,,Demo,1999,SNK,@,@,@,@,@,@,@,@,@,@,@,,,
"Puzzle Link",,6e7b48b59d4df857dd76a964c521b93cb0c4c9a7,,,,,,,1999,Yumekobo,eu-us,!,,,,,,,,,@,,,
@,,6f6ea5ac9af77a82996a1206569057674c1d0ca5,,,"SFX for NGPC: Sound Generator",,,@,2002,"Mackintosh, Ivan",@,@,@,@,@,@,@,@,@,@,@,,,
"SNK vs. Capcom: Match of the Millennium",,6fd3031bdf5d95e507cff21c45163953a4c31921,,,,,,,1999,"Capcom | SNK",xw,?,,,*,,,,,,@,,,
@,,7028545e7b18b72aa98f2f19045cdbe654dd45c7,,,"Flight of Ares",,,@,2005,"Soldan, Jeffrey",@,@,@,@,@,@,@,@,@,@,@,,,
@,,705e26caf40cd86cca49b6cd6d1fe1d3de5efaa4,,,"GIQ Export Sample",,,@,2001,Raneko,@,@,@,@,@,@,@,@,@,@,@,,,
@,,7202c5a639b80c7e8d9405644c05a339f0ab9afe,,,"Barbarian Invaders",,,@,2002,"Ahchay, Chris",@,@,@,@,@,@,@,@,@,@,@,,,
@,,724a87d54dbdc491e83483a8b73389af12160c5f,,,"SFX for NGPC: Example",,,@,2002,"Mackintosh, Ivan",@,@,@,@,@,@,@,@,@,@,@,,,
"Dark Arms: Beast Buster 1999",,727d8100fa7c4a39a6be9133bd903b868b4cc834,,,,,,,1999,SNK,xw,!,,,,,,,,,@,,,
@,,73a268323a606353cdfb0d8da692305a9d70901c,,,Columns,,,@,2001,Thor,@,@,@,@,@,@,*,@,@,@,@,,,
Pac-Man,,740711ad5214c0cf26fea5202437c047edec33b8,,,,,,,1999,"Namco | SNK",xw,?,,,*,,,,,,@,,,
"Neo Cherry Master",,745ced46bb5b7c911dd808a66d3b4fcfeffefa6c,,,"Neo Cherry Master Color",,,,1999,Dyna,xw,,,,,,,,,,@,,,
"Biomotor Unitron",,74ef25a02284ea81dfba00a02098ab46656ed4a9,,,,,,,1999,Yumekobo,jp,?,,,,,,,,,@,,,
