"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Game de Hakken!! Tamagotchi 2",,007b897a68648c5e59aaf4d3a39f98789358fbd3,,,,,,,1997,Bandai,jp,?,,Bungy,,,,,,,@,,,
@,,0080f76961164810d6c0543d951a465cfa1cab54,,,"Jet Pak Man",,,proto,1991,Rebellion,@,@,@,@,@,@,@,@,@,@,@,,,
"Public Domain",,0087c4b57f245312f4b6fb9d0c9d4985a4aafd8c,,,"Little Fantasy Demo",,,,,"Tomas Rychnovsky",,?,,,,,,,,,,,,
"Quest: Fantasy Challenge",,008e704267c69e1b458fb9889bac932fca06f834,,,,,,,,,us,?,,,1,,,,,,,,,
"Public Domain",,0090b5fb504c55eff3c49b379fb79d901c4329ce,,,"Shao-lin's Road",,,,,,,?,,,,,,,,,,,,
"Public Domain",,00a9279d61d121258e198c310dedfa1601935b73,,,"GBlinkdl DevBoy Boot ROM",,,,,,,?,,,,,,,,,,,,
"Prince of Persia",,00bf4f6dda97843e78afc73295cb52c5c6bb1818,,,,,,,1991,Virgin,us,b,,,,,,,,,@,,,
@,,00c6e10003437e116c17cbbab6bf8cae4d2f9892,,,"True Fortunes",,,@,2021/02/11,therurik,@,@,@,@,@,@,@,@,@,@,@,,,
"Public Domain",,00d4d0cb9d28cee45f8607eaed83b12c6ec2b634,,,Maze,,,,,"Jeff Slebold",,?,,,,,,,,,,,,
"Xenon 2: Megablast",,00d76805e1ef3fe0eb5e8fc045cc22decfbe216b,,,,,,,1992,Mindscape,us,?,,,,,,,,,@,,,
@,,00d86bbdbc228ff3ea0684984a261cadbed5fb0a,,,"Coria and the Sunken City",,,"Demo playable",2020/11/08,"Team Coria",@,@,@,@,@,@,@,@,@,@,@,,,
"Real Ghostbusters",,00dbb8e9a36438da44446190e362d8d87b19b8ae,,,"Garfield Labyrinth",,,,1992,Kotobuki,us,?,,,,pt,,,,,@,,,
"Public Domain",,00e27ec1f8566b4a4291ad4cd60a1fb951e7bcd6,,,"Pac-Man Demo 2",,,,,,,?,,,,,,,,,,,,
"Pokémon: Yellow Version: Special Pikachu Edition",,00eb4002e8de338112509f8fad13f6765600833f,,,"Pokémon Cute",,,V1.4,,,,?,,,,,,,,"Pokémon Yellow",,,,
@,,00f0557d05ddfe7423a61b3c393ce4896e108ae2,,,"Yume Nikki GB",,,proto,2020/10/12,AstraLee,@,@,@,@,@,@,@,@,@,@,@,,,
"Public Domain",,00f13714f6536b01cd263cfd7a49b0ce99a5e3e3,,,"RS-232 Send-Receive Demo",,,,,,,?,,,,,,,,,,,,
@,,00f4609c7568ae77dca65c7c2532cb38ea2a7372,,,"Galaxy Neptune",,,@,2021/09/25,incognitio,@,@,@,@,@,@,@,@,@,@,@,,,
"Megaman IV",,00f654965aa14a6d291ca4929c694cc0ca728f63,,,,,,,1993,Capcom,us,?,,,,fr,,,,,@,,,
"Duck Tales",,00f847a34023db628d89e429f236a18edcc5b65c,,,,,,v0.2,1990,Capcom,eu,?,,,,de,,,,,@,,,
"Public Domain",,00f971fb591b289fdecbf22bd2f18208cceff2e2,,,"Theatre of Cruelty",,,V1.6,,"Terry Pratchett",,?,,,,,,,,,,,,
@,,00fc1b982a4f35c21a626199e235a6c7808ce9b9,,,"Castlevania II: Belmont's Revenge",,,@,1991,Konami,eu-us,@,@,@,@,@,@,@,@,*,@,,,
@,,00fe05bda799738f0f122ca1aad6f1f18e258c2c,,,"Slopescast: The Game: Year One",,"Slopescast - Game - Year One",@,2022/02/10,GameBuoyGames,@,@,@,@,@,@,@,@,@,@,@,,,
"Alfred Chicken",,00fe969b21bce9d72acce1789226cc20191b8fdb,,,,,,,1994,Mindscape,jp,?,,,*,,,,,,@,,,
"Pitfall: Beyond the Jungle",,01068ef0a9603f1248abbb328f1557e69779e4d6,,,,,,,,,us,?,,,1,,,,,,,,,
Centipede,,0106c3dc8016398e9d24e2472c867487c3bd376f,,,,,,,1992,Accolade,eu,!,,,,,,,,,@,,,
@,,0108d3b03232fdc57dd087f823b6f0c2c1669629,,,"Mick & Mack as the Global Gladiators",,,proto,1993/09/27,Virgin,@,@,@,@,@,@,@,@,@,@,@,,,
"SD Saint Seiya Paradise: Saikyou no Senshitachi",,010a071514848a746434adb47ac71d73244e9629,,,,,,,1992,Bandai,jp,b,,,,,,,,,@,,,
"Last Action Hero",,010eb2cbab987ec242cd0792c789a07c00106f48,,,,,,,1993,Sony,us,!,,,,,,,,,@,,,
"Pachio Kun: Game Gallery",,010f512c53a84edbc38c817e7f556eb308834e29,,,,,,,1996,Coconuts,jp,?,,,,,,,,,@,,,
@,,0114aa53baf3b2abd91a4951c2da4ec50067f18f,,,"Repugnant Bounty",,,"Demo playable",2021/07/31,"Repugnant Bounty",@,@,"RetroBreak Build #1",@,@,@,@,@,@,@,@,,,
@,,011555cecb84616eb32f25c7db203bb82874292a,,,"World Beach Volley: 1992 GB Cup",,,beta,1992,IGS,eu,@,@,@,@,@,@,@,@,@,@,,,
"Pokémon: Gold Version",,01171c10675ffa180ab8136edbff67d0bb8f9568,,,,,,,,,eu-us,?,,,,ru,,,,,,,,
"Kaept'n Blaubaer: Die verrueckte Schatzsuche",,011cfc445deecf9fd58bf05a9ff7374653f60d18,,,,,,,,,de,?,,,1,,,,,,,,,
"Pokémon: Gold Version",,011fd5365c075689662a269f0238028c594350b2,,,"Pocket Monsters Kin",,,"v1.0 | v1.6",,PR,jp,?,,,,en,,,,,,,,
"Toy Story",,0120d5097f06ea6e222e5ceb31484f3375af6f5b,,,,,,v0,1996,THQ,eu,!,,,,,,,,,@,,,
@,,012ae848bfb93817b17f3470b19c262f1365ebbd,,,"San Andreas on the Go",,,@,2022/01/07,bacalhau_seco,@,@,@,@,@,@,@,@,@,@,@,,,
"Public Domain",,013194f3337f400b0c4fda564773593c1cb75e38,,,"Binary Chaos",,,,,,,?,,,,,,,,,,,,
@,,0132f0311d8478d4f45b3b8e2728698570091d69,,,"Sam Mallard: The Case of the Missing Swan",,"Sam Mallard - Case of the Missing Swan",@,2022/04/06,snorpung,@,@,SGB,@,@,@,@,@,@,@,@,,,
"Pokémon: Gold Version",,01356f4d2859030e0bb2e59434fefa6d4c1b759a,,,"Pocket Monsters Kin",,,v1.0,,,jp,o,,Bungy,,,,,,,,,,
"V-Rally: Championship Edition",,0138d4074c4c599c28442bdb2853943c39d39469,,,,,,,,,us,b,,,1,,,,,,,,,
"Montezuma's Return!",,014b174f569984360442fb2142a0e4ae09366dc4,,,,,,,,,eu,!,,,,,,,,,,,,
"David Beckham Soccer",,01567d19fcbfeeae38df505ec689998936351380,,,,,,,,,eu,!,,,,,,,,,,,,
"Spy vs. Spy",,0167b0d74004aa9ace10069c5d4bf51adfe7297b,,,,,,,,,jp,!,,,,,,,,,,,,
"Public Domain",,0190dcb9723086bf5fe90189547aaf3d6e6327ad,,,"Stereo Demo",,,,,,,?,,,,,,,,,,,,
"Ultraman Chou Toushi Gekiden",,01927cdd6fca8c06dc6ff313a1d4ba2112d624c9,,,,,,,1994,Angel,jp,b,,,,,,,,,@,,,
"Nettou King of Fighters '97",,019b27a9b266c02465a61278b0f1e97058e03051,,,,,,,1997,Takara,jp,?,,,,,1,,,*,@,,,
"Joshua & the Battle of Jericho",,019b4b0e76336e2613ae6e8b415b5c65f6d465a5,,,,,,v1.0,1992,"Wisdom Tree",us,!,,,,,*,,,,@,,,
"Kid Dracula",,01a0d9489ed1f21f8b4380d662e36a94d0eb2098,,,,,,,1993,Konami,us,?,,,*,,,,,,@,,,
"Quest: Fantasy Challenge",,01ad2928e923c415671e6306d6d73016a1ca7bb9,,,"Holy Magic Century",,,,,,eu,!,,,,,,,,,,,,
"Medarot 2",,01adf621d6e2cbfec46306d69882fc2eb3d92de5,,,"Medarot 2: Kabuto Version",,,,,,jp,!,,,,,,,,,,,,
"Tenchi o Kurau",,01b59e36240c682e299a6a3dae3815f791fb9b4a,,,,,,,1994,Capcom,jp,u,,,,zh,1,,,,@,,,
"GB Gamejack",,01bb37ed009b0d8287fd7c0d1cf66385ef425885,,,"GB Gamejack 16M",,,"Select Palette",,,,?,,,,,Unlicensed,,,,,,,
@,,01be0741f9b561d570e5890fed894fc4d0077ffd,,,"He-Man: Escape from Snake Mountain",,,alpha,2021/09/13,"V., Andreas",@,@,Alpha1,@,@,@,@,@,@,@,@,,,
"Public Domain",,01c3b6533786136f67093366a4ce5c96e3bc2f3e,,,"MPlay: PlayTest",,,,,,,?,,,,,,,,,,,,
@,,01c45cd7d4de22cc04d5892123b1cf3ac0bc7bc1,,,"Kong Cartel Kilimanjaro: The Collectening",,"Kong Cartel Kilimanjaro - Collectening",@,2021/07/24,sheeb,@,@,@,@,@,@,@,@,@,@,@,,,
"Dragon Warrior I & II",,01c4e2145365a12560d162116378f1991807ef95,,,,,,,,,us,!,,,,,,,,,,,,
"Public Domain",,01c6b36d7e71bb44730f1e8a6d70f41c64e23c19,,,"Dual Crew Shining Intro 04",,,,,,,?,,,,,,,,,,,,
"Wizardry Empire",,01caac3c9b293d1b2ff154bae206ed7c097ae64f,,,,,,"v1.0 | v0.45",,Magecraft,jp,?,,,,en,,,,,,,,
"Boulder Dash",,01cc570a16bad4c2c33b393620ec9e25f131d1f4,,,,,,,1990,Victor,eu,!,,,,,,,,,@,,,
"Public Domain",,01d037ff1d0cda5c50129e6f6825d4e29d6a704b,,,"GBS Player: Rolan's Curse",,,V1.01,,,,?,,,,,,,,,,,,
"Megaman III",,01e08f19c4aa0b84ead6fa3df057ed0065de6f65,,,,,,v1.00,1993,Capcom,eu,?,,,,de,,,,,@,,,
"Extreme Ghostbusters",,01e1bf3cea7ccd7b8853727ac252adddc540fa2f,,,,,,,,,eu,!,,,,,,,,,,,,
@,,01e1c4bf435ecc8db7e748663de238babdde42a7,,,"Pre-Teen Wasteland",,,v5,2021/11/06,sloopygoop,@,@,@,@,@,@,@,@,@,@,@,,,
"America Oudan Ultra Quiz",,01e4ec511999e2cebcd14b06931cce0cbe34065c,,,,,,,1990,Tomy,jp,b,,,,,,,,,@,,,
"George Foreman's KO Boxing",,01e923706486c75b2d0a438d968c5d571b2fdf1c,,,,,,,1992,Acclaim,us,!,,,,,,,,,@,,,
@,,01eef1223f8639562891d1e4cd71122280c4c18a,,,GB-Wordyl,,,"v0.75 | GPLv3",2022/03/05,bbbbbr,@,@,@,@,@,@,@,@,@,@,@,,,
"Crayon Shin-chan 4: Ora no Itazura Daihenshin",,01f67baf058227b9d0af7b3084fb50a3e3c304ee,,,"Super Mario 4",,,,,,,?,,,,,Unlicensed,,,2C,,,,
"Pocket Smash Out | Race Time",,01f68a0a45408da9892b8cc0a4a9c688dcdd9618,,,,,,,,,,!,,,,,Unlicensed,,,,,,,
@,,01f87439294a2a06604ae0fd41df203713460510,,,Loopz,,,beta,1990,Mindscape,@,@,@,@,@,@,@,@,@,@,@,,,
"Shawu Story",,020304c8c63a7ea1e8043a3a77b99b94978bfa4b,,,,,,,,,,,,,,,Unlicensed,,,,,,,
"Pop 'N TwinBee",,0206230b55c15a8c18fbb85f852967e44b33a0a4,,,,,,,1994,Konami,eu,!,,,,,,,,,@,,,
"Public Domain",,02062edff0d9705f111c37a80fc7ac737b26ab9a,,,Knark,,,,2003/07,Phantasy,,?,,,,,,,,,@,,,
"Nintendo World Cup",,0218a229f0551c6ec07e327e9fee67d7e0bee0a1,,,"Nekketsu Koukou Soccer-Bu: World Cup Hen",,,,1991,Technos,jp,b,,,,,,,,,@,,,
"Public Domain",,0218b58e9fe9611852e87a74117ad2639242d0a6,,,"Bung Cart Slideshow",,,,,,,?,,,,,,,,,,,,
@,,021a93d386cfeb5bd2fa436bdfd32c8f532c118e,,,LAB,,,"Demo playable",2020/07/13,"Bot Studio",@,@,@,@,@,@,@,@,@,@,@,,,
"Game & Watch Gallery 2",,021c47f89fa975e4dc5cc32c61bf87b120a25c09,,,"Game Boy Gallery 2 {J}",,,,1997,Nintendo,jp,?,,,,,,,,,@,,,
"Mr. Nutz",,02257af6e0c0dc670e5afa7636dcd45d99eabd52,,,,,,,1994,Ocean,us,b,,,,,,,,,@,,,
"Brain Drain",,022f472f844a8bd598d0583d9445cd7f7e63bb35,,,,,,,1997,Acclaim,us,?,,,*,,,,,,@,,,
"Kid Icarus: Of Myths and Monsters",,0234a81a5ba025d58c01396497a2c36ee1a1d1e0,,,,,,,1991,Nintendo,eu-us,b,,Bungy,,,,,,,@,,,
@,,02443ff175c38668ed42de87d8af8699a8b04227,,,"Yume Nikki GB",,,"v0.2.1 | alpha",2022/02/25,TheLaggy,@,@,@,@,@,@,@,@,@,@,@,,,
"F-1 Race",,0256082f482af57e0472f5713a432a22bfa4d2fc,,,,,,v1,1990,Nintendo,jp,!,,,,,,,,,@,,,
"Kirby's Pinball Land",,0259697316043d22bd1bcd084c119e008cce912c,,,,,,,1993,"HAL Laboratory",eu-us,b,,,,,,,,,@,,,
Tetris,,026186046e80129cfa229bfc73f91f73393a5557,,,,,,v1,1989,Nintendo,eu-us,?,,,,de,,,,,@,,,
"Legend of Zelda: Oracles",,02697569eb580f46ba04b84c6dcb19a211043ec0,,,"The Legend of Zelda: Oracle of Ages",,"Legend of Zelda - Oracle of Ages",,,,eu,?,,,,,,,,"GBA V0.3",,,,
Asteroids,,026f031e1bb787a4390e7873227dcb52a069a6e0,,,,,,,,,us,!,,,,,,,,,,,,
"SD Hiryuu no Ken Gaiden",,02819300c8f50a34ec947aacdca7ba9654a32b37,,,,,,,1995,"Culture Brain",jp,b,,,,,,,,,@,,,
"From TV Animation Slam Dunk: Gakeppuchi no Kesshou League",,02882d847697688b9ad3ad95815bffd50a5316d1,,,,,,,1994,Bandai,jp,b,,,,,,,,,@,,,
@,,028b5f7523b71e34f22a03351f34b3237a0fb593,,,Cupid,,,"v1.0 | Demo playable",2021/11/23,GumpyFunction,au,@,@,@,@,@,@,@,@,@,@,,,
"Super Chinese Fighter EX",,0296d0a60933c798b21399195789d10eb319872f,,,,,,,,,jp,!,,,,,,,,,,,,
@,,0299d84e5f722e9298c1ce190b8e4a785849b868,,,Hook,,,proto,1991,Ocean,eu,@,@,@,@,@,@,@,@,@,@,,,
"Public Domain",,029abeded3e0034d907c5495343807a60bf17657,,,Planetfall,,,,,,,?,,,,,,,,,,,,
"Namco Gallery Vol.2",,02b1d728a8c722bd2299c44b54beb4de6eb70e4f,,,,,,,1996,Namco,jp,?,,,,,,,,,@,,,
@,,02b3469e57619c4947738cfd7798d4dde9895e59,,,"Ressurection of the Bunny",,,@,2022/04/17,CapnClown,@,@,@,@,@,@,@,@,@,@,@,,,
@,,02b59496cf18a91ff27e032812050c2dde72818a,,,GB-Wordyl,,,"v1.03 | GPLv3",2022/08/07,bbbbbr,@,@,"no save - bare 32K cart",@,@,@,@,@,@,@,@,,,
"Goukaku Boy Series: Koukou Nyuushi Derujun: Chuugaku Eijukugo 350",,02baaf987249f2daf9daa6d6000e61adc05b0ef6,,,,,,,19xx,Imagineer,jp,?,,,,,,,,,@,,,
"Real Pro Yakyuu!",,02c18d98a07b3af9a1d26d0c3003f8e75c81f4d9,,,"Real Pro Yakyuu!: Central League Hen",,,,,,jp,!,,,,,,,,,,,,
"Alice in Wonderland",,02c49003d5eb1498f239149089a517cdfb6bda0b,,,,,,,,,us,!,,,,,,,,,,,,
"Austin Powers: Welcome to My Underground Lair!",,02c7c61928ab82b4a8a07bb067d5f5ca32511df7,,,,,,,,,eu,!,,,,,,,,,,,,
@,,02c9bb36cd85023b07210f0c2956595e6e31f5cc,,,"Fireball Factory",,,v1.1,2020/03/16,BunnyMnemonic,@,@,@,@,@,@,@,@,@,@,@,,,
"Survival Kids",,02d0a5ac0ca31c7f7b01f28eb8daa795a6c0613f,,,,,,,,,us,?,,,1,,,,,,,,,
"Goukaku Boy Series: Shikakui Atama o Maruku Suru: Suuji de Asobou Sansuu Hen",,02ddcaef0008871786797fc76c649d74f010718d,,,,,,v0,1998,Imagineer,jp,?,,,,,,,,,@,,,
"Public Domain",,02e24293b2d231a79792cdc91d23edb46cb64ade,,,IR-Viewer,,,,,,,?,,,,,,,,,,,,
@,,02e2f68e82f03113fab1f521a8b669d92ce9329f,,,Luna,,,@,2021/07/31,"Repugnant Bounty",@,@,"Build 00074",@,@,@,@,@,@,@,@,,,
"Gex: Enter the Gecko",,02e54a3a8d68229330bbb41e723fb1c896877860,,,,,,,,,us,?,,MBC5,,,,,,,,,,
"Public Domain",,02e96cf68f726ca8d33edb2d3cc4ef4af75c3565,,,"GBS Player V1.00: Super RC Pro-Am",,,V1.00,,,,?,,,,,,,,,,,,
@,,02f02730b8ec64c79a4e48083ace71192997947d,,,"Hollow Knight SilkSong E3 Demake",,,v0.5.1,2021,Elvies,@,@,@,@,@,@,@,@,@,@,@,,,
"Batman: Video Game",,02f3405c9d79bbc1fe3fa1ca98e4cab0e737bfca,,,,,,,1990,Sunsoft,jp-us,?,,,,fr,,,,,@,,,
@,,02f387457a779cbd2f493e52743cd32c169c098e,,,"14 Juillet",,,@,2022/07/13,JH10,fr,@,@,@,@,@,@,@,@,@,@,,,
"Megaman Xtreme 2",,02fa73c57fd882ba3dd17d1c46f1a5d6892bd5dd,,,,,,,,,us,,,,,pt,,,,,,,,
@,,02fdc52bc934b80aa41520d92cf0340753d8f668,,,"Cookie's Bakery",,,v1.0.3,2020/12/15,leafthief,@,@,@,@,@,@,@,@,@,@,@,,,
"Hexcite: Shapes of Victory",,03007131f20cb1efad70e483373cda086b95c8fc,,,,,,,,,us,?,,,1,,,,,,,,,
"Full Time Soccer",,0303c8dac64f506d50b3675a612f011cbb6ac62f,,,,,,,,,,?,,1,,,Unlicensed,,,,,,,
"Sports Illustrated: Golf Classic",,0307b959536c321fc63152531c62a5e599aa5249,,,,,,,1993,"Malibu Games",eu,o,,,,,,,,,@,,,
"Chase H.Q.: Secret Police",,030b45eb8929c1512826f288e4ba035e0083505c,,,,,,,,"Metro 3D",us,!,,,,,,,,,,,,
Animaniacs,,031421f49f98a15187012dc3f15960b260b9979f,,,,,,,1995,Konami,eu,!,,,,,,,,,@,,,
"Dragon Ball Z: Legendary Super Warriors",,0318fa8930608cbf4dc69a8b6e2a41c96a51ea04,,,"Dragon Ball Z: Guerreros de Leyenda",,,,,,es,!,,,,,,,,,,,,
"Public Domain",,031cb633e209d06629a9e299c74cc0da4496bb41,,,"The Shawshank Redemption",,"Shawshank Redemption",,,"Stephen King",pl,?,,,,,,,,,,,,
Robocop,,0325b5cbaf09c423c247859e202cffb5baca0f39,,,,,,v0,1990,Ocean,jp,b,,,,,,,,,@,,,
"Pokémon: Gold Version",,032608fe8947b627584a4a0eccc7bf9ad3588426,,,"Pokémon: Versione Oro",,,,,,it,!,,,,,,,,,,,,
"Kamen Rider SD: Hashire! Mighty Riders",,03269715c9398659fa685830a6359caa3ffa3bbf,,,,,,,1993,Yutaka,jp,?,,,,,,,,,@,,,
"Sword of Hope",,032bea33b9cb91cf4a4dd6244c0a247c39115d40,,,,,,,1990,Kemco,us,o,,,,,,,,,@,,,
"Final Robot",,032fdf629131c06a3309fdb216bb940efc2d8d22,,,,,,,,,,?,,,,,Unlicensed,,,,,,,
@,,0330f33248e905cd103b7117f37f6ce02a3db2f4,,,"Breksta's Cat",,,v1.0,2021/09/01,NotImplementedLife,@,@,@,@,@,@,@,@,@,@,@,,,
"Pokémon: Gold Version",,03350362ddb3eb0e8dad0a260112e69e398d873a,,,"Pocket Monsters Kin",,,"v1.0 | v1.0",,Filb,jp,b,,,,en,,,,,,,,
@,,03391d62a854c2c300bef87a742681aecdb2697f,,,"Pilgrim's Peril OST",,,@,2022/03/26,"Coffee Bat",@,@,@,@,@,@,@,@,@,@,@,,,
"Avenging Spirit",,0345349701829135f44a1b074cc802c7553dcd79,,,,,,,1992,Jaleco,eu-us,b,,,,,,,,,@,,,
"Alone in the Dark: New Nightmare",,034d51352d6e45ca1b6ddb97e1f46960afb0146c,,,,,,,,,eu,?,,,,pt,,,,,,,,
"Super Mario Land",,034f9a896602efe07263bbb1d69c30f1ecc68369,,,,,,v0,1989,Nintendo,xw,b,,,,,,,,,@,,,
"Quest for Camelot",,034fdc537e280457849ac1cee0e2642a6e4d75ee,,,,,,,,,eu,b,,,,,,,,,,,,
"Gargoyle's Quest: Ghosts'n Goblins",,03524a040c0d7883b564845a377cc2a4c838176e,,,,,,v0,1990,Capcom,eu-us,,,,,,,,,,@,,,
"Pocket Racing",,035e2284654751491fafb9d752740eefc2aa80cd,,,"Pocket GT",,,,,,jp,!,,,,,,,,,,,,
"Crazy Richman 2",,03673aec3060d72982226ed5cdfdf86f31eb70a0,,,,,,,,,jp,!,,,,,,,,,,,,
"Public Domain",,0373b39c0e51a34c4605136134e1e46e480eb063,,,"Colors Demo",,,,,,,?,,,,,,,,,,,,
"Tekichuu Rush",,037b677a369fc892e08c268a8334d7f48b1fa05c,,,,,,,1993,"Nippon Clary Business",jp,?,,,,,,,,,@,,,
"Pokémon: Gold Version",,0381083fedaff6ed829f334f80ea13d98f475340,,,"Pocket Monsters Kin",,,v1.1,,,jp,?,,,,es,,,,,,,,
Othello,,03848a74502f4571bec20b42adab86ded357af81,,,,,,,1991,Tsukuda,eu-us,!,,,,,,,,,@,,,
"Shaman King Chou Senjiryakketsu",,03901428fe3a791a0078c9295aa4e41994282013,,,"Shaman King Chou Senjiryakketsu: Meramera Hen",,,,,,jp,!,,,,,,,,,,,,
@,,0397798875415e3349c363c74eb6af0e9b1a3a00,,,"A Favor for My Hooman",,"Favor for My Hooman",proto,2021/05/24,GameDevClub,@,@,@,@,@,@,@,@,@,@,@,,,
"Fortified Zone",,039da1616e1a179aeda7186d6cc1955149f49581,,,"Ikari no Yousai",,,,1991,Jaleco,jp,?,,,,,,,,,@,,,
"Spy vs. Spy",,039f0e3acd4f8b7a649e8919aea749ef1cda4efc,,,,,,,,,eu,b,,,,,,,,,,,,
@,,03adc2731945bc86588fffedfee2050a00679ce6,,,"Snoopy Tennis",,,proto,2001,Infogrames,eu,@,@,@,@,@,@,@,@,@,@,,,
"Pocket Voice",,03c1e332c460f536c91f3df0c99464afef01eb62,,,,,,v1.1,,,,,,,,,Unlicensed,,,,,,,
@,,03c52b4d076419139639d0c876aac7b458e5069b,,,"Mega Man",,,@,1991,Capcom,us,@,@,@,@,@,@,@,@,5,@,,,
@,,03c7055ca03eb116c016ca33075a884860d5d9e2,,,"El Dueloroso",,Dueloroso,"v1.2 | GPLv3",2021/12/20,"Jimenez Galan, Adrian",es,@,@,@,@,@,@,@,@,@,@,,,
"Public Domain",,03d2785d2015d3cb17a87d85f1c503d2f52817e2,,,"Hentai for Color Demo",,,,,,,,,,,,,,,,,,,
"Pocket Puyo Puyo Sun",,03e7bb2f5ec13b93fbc677a15a0f89dc563da7be,,,,,,,,,jp,b,,,,,,,,,,,,
"WWF: Raw",,03eb3a9a2af1e24e7de9de21a13dc677f46b06ce,,,,,,,1994,LJN,eu-us,!,,,,,,,,,@,,,
"Public Domain",,03eb7dc0afe8dfcde3a4cd104c92b5e0c64dd24e,,,"Fire Demo 1",,,,,,,?,,,,,,,,,,,,
"Killer Instinct",,03f93a149328aa6df2fefbc29cf44039391d4d92,,,,,,,1995,Nintendo-Rare,us,o,,,,,,,,,@,,,
@,,041473b2381dd9e11b3cbda5858f9841324327af,,,"Another Adventure",,,@,2020/10/01,RetroGamer,@,@,@,@,@,@,@,@,@,@,@,,,
@,,0415a3bc727899c50e91960973a3f331c53467a2,,,"Jurassic Snap",,,"v1.1 | Demo playable",2021/12/05,"howdy riceball",@,@,@,@,@,@,@,@,@,@,@,,,
"Wizardry Empire",,041c125115c83c6fef1b888761ba0b2b1f9bd291,,,,,,v1.0,,,jp,!,,,,,,,,,,,,
"Toy Story",,04227fcd3e049465f4499fefe6519322ee492a82,,,,,,v1,1996,THQ,us,!,,,,,,,,,@,,,
